,Date,Country,City,Specie,count,min,max,median,variance
51088,2019-12-22,US,Chicago,pm25,195,3.0,78.0,56.0,1875.93
51089,2019-10-09,US,Chicago,pm25,190,7.0,74.0,33.0,1797.14
51090,2019-10-29,US,Chicago,pm25,168,4.0,73.0,32.0,1643.65
51091,2019-11-02,US,Chicago,pm25,189,1.0,63.0,25.0,2643.53
51092,2019-12-19,US,Chicago,pm25,194,2.0,96.0,64.0,5406.45
51093,2019-12-20,US,Chicago,pm25,203,53.0,120.0,79.0,1378.0
51094,2020-01-02,US,Chicago,pm25,214,3.0,68.0,25.0,2036.59
51095,2019-10-27,US,Chicago,pm25,164,5.0,65.0,43.0,1984.63
51096,2019-11-16,US,Chicago,pm25,167,8.0,106.0,57.0,3973.49
51097,2019-12-10,US,Chicago,pm25,186,3.0,58.0,25.0,1439.76
51098,2019-10-31,US,Chicago,pm25,163,1.0,49.0,19.0,917.94
51099,2019-11-13,US,Chicago,pm25,189,1.0,69.0,23.0,1819.44
51100,2019-11-18,US,Chicago,pm25,166,18.0,121.0,62.0,4266.73
51101,2019-12-21,US,Chicago,pm25,201,31.0,86.0,63.0,968.97
51102,2019-10-03,US,Chicago,pm25,185,3.0,52.0,16.0,1409.44
51103,2019-10-10,US,Chicago,pm25,191,8.0,69.0,38.0,2095.23
51104,2019-10-28,US,Chicago,pm25,167,8.0,100.0,46.0,3665.51
51105,2019-12-02,US,Chicago,pm25,198,2.0,58.0,21.0,978.51
51106,2019-12-04,US,Chicago,pm25,201,4.0,58.0,26.0,1136.5
51107,2019-12-29,US,Chicago,pm25,182,2.0,90.0,28.0,4044.4
51108,2019-10-11,US,Chicago,pm25,185,1.0,64.0,25.0,2422.86
51109,2019-11-21,US,Chicago,pm25,131,4.0,72.0,43.0,3086.79
51110,2019-11-30,US,Chicago,pm25,189,9.0,88.0,48.0,2287.22
51111,2019-12-01,US,Chicago,pm25,189,1.0,67.0,22.0,2110.04
51112,2019-12-24,US,Chicago,pm25,210,5.0,116.0,62.0,3892.32
51113,2020-01-01,US,Chicago,pm25,213,1.0,62.0,29.0,1814.45
51114,2019-10-12,US,Chicago,pm25,185,1.0,47.0,15.0,565.29
51115,2019-11-04,US,Chicago,pm25,191,2.0,62.0,24.0,1362.75
51116,2019-11-27,US,Chicago,pm25,175,1.0,93.0,23.0,3569.5
51117,2019-10-22,US,Chicago,pm25,187,2.0,61.0,17.0,1414.83
51118,2019-10-25,US,Chicago,pm25,168,4.0,76.0,39.0,2110.33
51119,2019-11-08,US,Chicago,pm25,184,1.0,62.0,21.0,1359.84
51120,2019-12-15,US,Chicago,pm25,196,10.0,78.0,48.0,3152.15
51121,2019-10-01,US,Chicago,pm25,190,6.0,72.0,42.0,2028.1
51122,2019-10-17,US,Chicago,pm25,187,1.0,70.0,22.0,1511.96
51123,2019-10-19,US,Chicago,pm25,192,3.0,77.0,39.0,1978.59
51124,2019-12-07,US,Chicago,pm25,191,1.0,110.0,45.0,2197.07
51125,2019-12-12,US,Chicago,pm25,195,2.0,82.0,43.0,3826.24
51126,2019-12-28,US,Chicago,pm25,216,35.0,105.0,73.0,1398.32
51127,2019-10-08,US,Chicago,pm25,187,4.0,85.0,33.0,2843.67
51128,2019-11-11,US,Chicago,pm25,177,1.0,54.0,14.0,1019.67
51129,2019-11-17,US,Chicago,pm25,168,9.0,95.0,58.0,2998.47
51130,2019-12-03,US,Chicago,pm25,209,2.0,58.0,34.0,1392.98
51131,2019-12-25,US,Chicago,pm25,216,12.0,73.0,43.0,2054.88
51132,2019-12-31,US,Chicago,pm25,206,2.0,46.0,20.0,742.07
51133,2019-10-07,US,Chicago,pm25,172,3.0,73.0,20.0,2152.86
51134,2019-10-15,US,Chicago,pm25,191,3.0,92.0,33.0,1829.01
51135,2019-11-14,US,Chicago,pm25,192,16.0,89.0,54.0,1517.53
51136,2019-11-09,US,Chicago,pm25,186,1.0,74.0,36.0,2980.04
51137,2019-11-15,US,Chicago,pm25,170,12.0,93.0,64.0,2122.62
51138,2019-11-20,US,Chicago,pm25,152,21.0,108.0,63.0,2030.54
51139,2019-12-11,US,Chicago,pm25,191,6.0,90.0,50.0,2521.87
51140,2019-10-14,US,Chicago,pm25,184,1.0,62.0,17.0,1693.88
51141,2019-10-21,US,Chicago,pm25,184,2.0,88.0,32.0,3599.53
51142,2019-10-30,US,Chicago,pm25,160,1.0,60.0,26.0,1757.95
51143,2019-11-01,US,Chicago,pm25,177,1.0,66.0,33.0,1967.88
51144,2019-11-05,US,Chicago,pm25,188,4.0,65.0,28.0,1665.17
51145,2019-12-18,US,Chicago,pm25,193,1.0,68.0,27.0,2353.88
51146,2020-01-04,US,Chicago,pm25,213,1.0,68.0,36.0,2721.44
51147,2019-10-02,US,Chicago,pm25,183,2.0,68.0,19.0,2109.03
51148,2019-10-06,US,Chicago,pm25,184,2.0,56.0,21.0,1166.54
51149,2019-10-23,US,Chicago,pm25,187,2.0,68.0,20.0,1734.68
51150,2019-12-16,US,Chicago,pm25,192,16.0,96.0,48.0,2886.5
51151,2019-12-30,US,Chicago,pm25,190,3.0,52.0,20.0,1028.84
51152,2020-01-03,US,Chicago,pm25,216,1.0,80.0,45.0,1703.51
51153,2019-11-06,US,Chicago,pm25,190,2.0,79.0,36.0,1950.65
51154,2019-12-05,US,Chicago,pm25,206,4.0,93.0,43.0,2244.95
51155,2019-12-14,US,Chicago,pm25,208,29.0,113.0,73.0,2102.12
51454,2019-09-30,US,Houston,pm25,95,9.0,60.0,30.0,1177.97
51455,2019-10-03,US,Houston,pm25,93,23.0,80.0,50.0,1196.21
51456,2019-10-08,US,Houston,pm25,96,2.0,53.0,21.0,2214.0
51457,2019-11-16,US,Houston,pm25,96,13.0,119.0,55.0,7249.74
51458,2019-12-08,US,Houston,pm25,96,29.0,104.0,55.0,2200.76
51459,2019-12-24,US,Houston,pm25,96,12.0,112.0,54.0,8405.71
51460,2019-10-22,US,Houston,pm25,96,2.0,50.0,21.0,1639.75
51461,2019-10-30,US,Houston,pm25,89,1.0,68.0,18.0,2894.97
51462,2019-12-03,US,Houston,pm25,70,9.0,99.0,43.0,3178.11
