,Date,Country,City,Specie,count,min,max,median,variance
328764,2020-03-31,CN,Wuhan,pm25,383,30.0,132.0,72.0,2626.45
328765,2020-04-04,CN,Wuhan,pm25,386,68.0,180.0,119.0,4159.34
328766,2020-01-10,CN,Wuhan,pm25,384,9.0,152.0,82.0,3050.08
328767,2020-02-06,CN,Wuhan,pm25,383,9.0,199.0,82.0,28571.4
328768,2020-04-06,CN,Wuhan,pm25,386,53.0,154.0,87.0,5779.96
328769,2020-01-26,CN,Wuhan,pm25,387,25.0,153.0,85.0,5852.35
328770,2020-02-13,CN,Wuhan,pm25,380,30.0,158.0,70.0,3071.05
328771,2020-03-16,CN,Wuhan,pm25,387,30.0,157.0,117.0,3136.79
328772,2020-04-13,CN,Wuhan,pm25,360,13.0,144.0,85.0,3517.25
328773,2020-04-29,CN,Wuhan,pm25,383,42.0,168.0,104.0,5202.24
328774,2020-02-07,CN,Wuhan,pm25,382,9.0,102.0,61.0,1734.48
328775,2020-04-23,CN,Wuhan,pm25,365,55.0,169.0,114.0,6880.64
328777,2020-01-16,CN,Wuhan,pm25,383,80.0,173.0,152.0,3658.37
328778,2020-01-28,CN,Wuhan,pm25,387,93.0,163.0,151.0,3703.66
328779,2020-03-27,CN,Wuhan,pm25,376,5.0,127.0,38.0,5044.05
328780,2020-04-07,CN,Wuhan,pm25,384,57.0,157.0,104.0,3413.6
328781,2020-01-22,CN,Wuhan,pm25,386,122.0,188.0,164.0,984.86
328782,2020-03-24,CN,Wuhan,pm25,387,65.0,158.0,104.0,4638.35
328783,2020-04-12,CN,Wuhan,pm25,370,38.0,162.0,91.0,3725.05
328785,2020-01-15,CN,Wuhan,pm25,384,109.0,184.0,169.0,938.22
328786,2020-03-10,CN,Wuhan,pm25,384,9.0,153.0,91.0,5130.41
328787,2020-03-13,CN,Wuhan,pm25,385,85.0,172.0,142.0,3208.92
328788,2020-04-01,CN,Wuhan,pm25,384,17.0,153.0,76.0,6657.08
328789,2020-02-04,CN,Wuhan,pm25,384,95.0,179.0,153.0,3455.29
328790,2020-04-08,CN,Wuhan,pm25,379,38.0,158.0,99.0,6890.16
328791,2020-04-09,CN,Wuhan,pm25,385,46.0,170.0,99.0,3842.78
328792,2020-01-12,CN,Wuhan,pm25,380,42.0,188.0,147.0,9551.2
328793,2020-01-27,CN,Wuhan,pm25,386,57.0,161.0,124.0,7194.98
328794,2020-01-31,CN,Wuhan,pm25,387,104.0,190.0,154.0,2432.36
328795,2020-03-02,CN,Wuhan,pm25,373,50.0,127.0,78.0,1781.75
328796,2020-03-05,CN,Wuhan,pm25,387,74.0,161.0,132.0,3933.38
328797,2020-03-21,CN,Wuhan,pm25,387,68.0,161.0,112.0,3304.58
328798,2020-04-27,CN,Wuhan,pm25,379,25.0,142.0,89.0,2208.4
328799,2020-04-19,CN,Wuhan,pm25,360,9.0,124.0,70.0,3261.39
328801,2020-01-25,CN,Wuhan,pm25,387,30.0,189.0,107.0,17876.1
328802,2020-01-29,CN,Wuhan,pm25,385,85.0,163.0,139.0,2136.51
328803,2020-02-02,CN,Wuhan,pm25,385,112.0,173.0,154.0,1296.82
328804,2020-02-09,CN,Wuhan,pm25,384,53.0,179.0,89.0,2745.37
328805,2020-02-25,CN,Wuhan,pm25,366,91.0,177.0,157.0,3255.6
328806,2020-03-12,CN,Wuhan,pm25,386,76.0,159.0,122.0,3683.22
328809,2020-02-23,CN,Wuhan,pm25,384,53.0,272.0,95.0,4171.63
328810,2020-01-18,CN,Wuhan,pm25,355,63.0,170.0,137.0,4835.07
328811,2020-02-10,CN,Wuhan,pm25,384,61.0,161.0,107.0,3938.54
328812,2020-02-19,CN,Wuhan,pm25,383,38.0,114.0,82.0,1408.41
328813,2020-02-20,CN,Wuhan,pm25,384,38.0,175.0,102.0,11243.0
328814,2020-04-15,CN,Wuhan,pm25,382,21.0,132.0,76.0,3247.09
328815,2020-02-14,CN,Wuhan,pm25,372,34.0,153.0,68.0,7181.05
328816,2020-02-28,CN,Wuhan,pm25,373,9.0,132.0,42.0,4682.75
328817,2020-03-04,CN,Wuhan,pm25,382,50.0,153.0,85.0,3520.24
328818,2020-03-07,CN,Wuhan,pm25,384,50.0,153.0,95.0,4178.52
328819,2020-03-20,CN,Wuhan,pm25,384,50.0,134.0,91.0,2851.08
328820,2020-04-22,CN,Wuhan,pm25,366,50.0,158.0,97.0,5043.57
328821,2020-04-25,CN,Wuhan,pm25,366,34.0,127.0,76.0,1579.82
328822,2020-02-01,CN,Wuhan,pm25,387,112.0,174.0,154.0,968.09
328823,2020-03-11,CN,Wuhan,pm25,386,61.0,165.0,99.0,4174.33
328824,2020-04-05,CN,Wuhan,pm25,382,76.0,168.0,129.0,3470.67
328825,2020-04-10,CN,Wuhan,pm25,372,46.0,182.0,117.0,9740.94
328826,2020-04-11,CN,Wuhan,pm25,384,5.0,127.0,65.0,5046.08
328827,2020-04-18,CN,Wuhan,pm25,369,55.0,147.0,99.0,2637.38
328828,2020-02-24,CN,Wuhan,pm25,380,70.0,154.0,107.0,2762.32
328829,2020-03-26,CN,Wuhan,pm25,382,9.0,127.0,82.0,6525.29
328830,2020-04-30,CN,Wuhan,pm25,381,50.0,192.0,124.0,4165.92
328832,2020-02-11,CN,Wuhan,pm25,383,25.0,159.0,80.0,7224.8
328833,2020-02-12,CN,Wuhan,pm25,383,42.0,132.0,78.0,2543.11
328834,2020-02-18,CN,Wuhan,pm25,379,9.0,129.0,65.0,2300.07
328835,2020-03-08,CN,Wuhan,pm25,382,17.0,151.0,76.0,3154.91
328836,2020-03-14,CN,Wuhan,pm25,382,63.0,171.0,129.0,8591.95
328837,2020-04-17,CN,Wuhan,pm25,358,53.0,157.0,97.0,3322.02
