,Date,Country,City,Specie,count,min,max,median,variance
256523,2020-01-19,CA,Mississauga,pm25,56,9.0,34.0,17.0,436.26
256524,2020-03-20,CA,Mississauga,pm25,66,5.0,53.0,17.0,1477.3
256525,2020-05-01,CA,Mississauga,pm25,68,5.0,61.0,17.0,1352.05
256526,2020-02-18,CA,Mississauga,pm25,61,5.0,53.0,25.0,1768.17
256527,2020-02-26,CA,Mississauga,pm25,66,9.0,38.0,21.0,417.38
256528,2020-02-25,CA,Mississauga,pm25,70,9.0,46.0,25.0,848.32
256529,2020-03-17,CA,Mississauga,pm25,71,5.0,72.0,42.0,4192.86
256530,2020-03-25,CA,Mississauga,pm25,69,9.0,99.0,30.0,2925.96
256531,2020-05-07,CA,Mississauga,pm25,57,5.0,42.0,17.0,443.36
256532,2020-01-10,CA,Mississauga,pm25,69,13.0,89.0,38.0,3059.71
256533,2020-01-29,CA,Mississauga,pm25,56,5.0,61.0,13.0,2157.09
256534,2020-02-09,CA,Mississauga,pm25,72,21.0,89.0,53.0,2645.58
256535,2020-01-11,CA,Mississauga,pm25,61,5.0,50.0,13.0,871.46
256536,2020-01-27,CA,Mississauga,pm25,51,5.0,25.0,9.0,193.63
256537,2020-01-16,CA,Mississauga,pm25,50,5.0,63.0,17.0,3776.77
256538,2020-02-03,CA,Mississauga,pm25,59,5.0,57.0,17.0,2056.32
256539,2020-02-10,CA,Mississauga,pm25,70,9.0,55.0,25.0,1431.93
256540,2020-03-11,CA,Mississauga,pm25,63,9.0,50.0,21.0,748.02
256541,2020-04-04,CA,Mississauga,pm25,63,5.0,55.0,21.0,1411.43
256542,2020-01-02,CA,Mississauga,pm25,55,13.0,53.0,30.0,1255.84
256543,2020-01-15,CA,Mississauga,pm25,67,9.0,55.0,25.0,1164.51
257682,2020-03-21,CA,Québec,pm25,174,7.0,64.0,18.0,364.46
257683,2020-03-28,CA,Québec,pm25,170,9.0,79.0,18.0,732.71
257684,2020-04-20,CA,Québec,pm25,147,7.0,49.0,20.0,385.23
257685,2020-01-03,CA,Québec,pm25,190,5.0,123.0,81.0,10044.2
257686,2020-02-20,CA,Québec,pm25,174,14.0,71.0,25.0,1086.59
257687,2020-02-25,CA,Québec,pm25,181,7.0,139.0,54.0,8404.59
257688,2020-03-10,CA,Québec,pm25,160,9.0,57.0,25.0,1191.94
257689,2020-05-06,CA,Québec,pm25,149,7.0,38.0,16.0,355.32
257690,2020-01-04,CA,Québec,pm25,181,5.0,93.0,25.0,4650.83
257691,2020-01-11,CA,Québec,pm25,187,7.0,142.0,29.0,15454.8
257692,2020-02-05,CA,Québec,pm25,176,5.0,126.0,14.0,4605.55
257693,2020-04-10,CA,Québec,pm25,165,5.0,35.0,12.0,352.34
257694,2020-01-14,CA,Québec,pm25,184,7.0,138.0,44.0,4680.9
257695,2020-03-13,CA,Québec,pm25,170,5.0,49.0,18.0,530.37
257696,2020-04-03,CA,Québec,pm25,164,5.0,40.0,16.0,524.9
257697,2020-04-24,CA,Québec,pm25,149,14.0,51.0,20.0,513.12
257698,2020-01-07,CA,Québec,pm25,180,5.0,109.0,42.0,2765.05
257699,2020-01-31,CA,Québec,pm25,190,7.0,131.0,51.0,5081.05
257700,2020-02-01,CA,Québec,pm25,192,16.0,142.0,72.0,9813.78
257701,2020-03-20,CA,Québec,pm25,179,5.0,49.0,16.0,611.95
257702,2020-04-18,CA,Québec,pm25,187,16.0,102.0,27.0,2332.53
257703,2020-05-01,CA,Québec,pm25,180,5.0,117.0,18.0,1843.26
257704,2020-01-18,CA,Québec,pm25,187,7.0,62.0,29.0,1839.43
257705,2020-01-19,CA,Québec,pm25,180,5.0,56.0,20.0,1106.98
257706,2020-02-06,CA,Québec,pm25,183,7.0,116.0,35.0,4094.14
257707,2020-02-08,CA,Québec,pm25,174,7.0,113.0,18.0,3123.25
257708,2020-01-16,CA,Québec,pm25,176,7.0,123.0,40.0,8501.88
257709,2020-03-08,CA,Québec,pm25,153,9.0,42.0,25.0,485.92
257710,2020-01-29,CA,Québec,pm25,177,5.0,95.0,18.0,2318.21
257711,2020-03-24,CA,Québec,pm25,179,12.0,60.0,33.0,1144.59
257712,2020-04-29,CA,Québec,pm25,129,9.0,42.0,20.0,501.89
257713,2020-04-12,CA,Québec,pm25,187,7.0,62.0,27.0,1085.01
257714,2020-01-05,CA,Québec,pm25,174,5.0,33.0,16.0,454.53
257715,2020-03-02,CA,Québec,pm25,99,12.0,85.0,35.0,2601.89
257716,2020-03-04,CA,Québec,pm25,143,5.0,90.0,18.0,2686.68
257717,2020-04-04,CA,Québec,pm25,182,7.0,64.0,20.0,841.93
257718,2020-01-08,CA,Québec,pm25,177,5.0,130.0,53.0,4634.09
257719,2020-02-26,CA,Québec,pm25,164,12.0,96.0,29.0,2969.03
257720,2020-03-27,CA,Québec,pm25,169,5.0,51.0,18.0,765.31
257721,2020-01-13,CA,Québec,pm25,176,9.0,74.0,27.0,1072.63
257722,2020-04-05,CA,Québec,pm25,184,7.0,64.0,27.0,1595.54
257723,2020-05-07,CA,Québec,pm25,147,7.0,35.0,18.0,282.92
257724,2020-01-27,CA,Québec,pm25,182,5.0,70.0,27.0,1962.46
257725,2020-01-06,CA,Québec,pm25,180,5.0,57.0,22.0,1499.05
257726,2020-02-16,CA,Québec,pm25,182,12.0,142.0,51.0,5302.85
257727,2020-03-31,CA,Québec,pm25,121,12.0,29.0,18.0,102.62
257728,2020-01-25,CA,Québec,pm25,180,9.0,56.0,31.0,600.28
257729,2020-03-12,CA,Québec,pm25,170,14.0,51.0,27.0,477.28
257730,2020-05-03,CA,Québec,pm25,187,5.0,135.0,29.0,3356.87
