item_id,date,p10,p50,p90
373,2020-05-05T00:00:00Z,1044.1242675781,1113.3723144531,1182.3206787109
373,2020-05-06T00:00:00Z,1045.1019287109,1107.7509765625,1190.0445556641
373,2020-05-07T00:00:00Z,1056.3839111328,1117.9245605469,1189.3797607422
373,2020-05-08T00:00:00Z,1054.7546386719,1115.6904296875,1197.9392089844
373,2020-05-09T00:00:00Z,1046.0354003906,1119.2692871094,1225.1346435547
373,2020-05-10T00:00:00Z,1020.6036987305,1117.3051757812,1208.1315917969
373,2020-05-11T00:00:00Z,939.9731445312,1083.6722412109,1175.0998535156
373,2020-05-12T00:00:00Z,986.7067871094,1087.8190917969,1175.5090332031
373,2020-05-13T00:00:00Z,975.8706665039,1070.5209960938,1200.4197998047
373,2020-05-14T00:00:00Z,996.8750610352,1090.9438476562,1195.2313232422
373,2020-05-15T00:00:00Z,985.0631103516,1090.0593261719,1188.8693847656
373,2020-05-16T00:00:00Z,993.9396972656,1096.3903808594,1185.7446289062
144,2020-05-03T00:00:00Z,1107.3348388672,1146.197265625,1197.2283935547
144,2020-05-04T00:00:00Z,1066.5242919922,1124.1165771484,1187.2687988281
144,2020-05-05T00:00:00Z,1061.3992919922,1132.2767333984,1204.2272949219
144,2020-05-06T00:00:00Z,1072.7869873047,1132.8621826172,1206.0112304688
144,2020-05-07T00:00:00Z,1046.7218017578,1129.2023925781,1207.76171875
144,2020-05-08T00:00:00Z,1013.1063842773,1120.6179199219,1214.0072021484
144,2020-05-09T00:00:00Z,1028.6413574219,1133.375,1206.7537841797
144,2020-05-10T00:00:00Z,1019.4605712891,1132.1656494141,1196.8330078125
144,2020-05-11T00:00:00Z,919.3526611328,1078.0524902344,1194.2779541016
144,2020-05-12T00:00:00Z,959.3797607422,1084.939453125,1254.4094238281
144,2020-05-13T00:00:00Z,946.0559692383,1078.3438720703,1193.568359375
144,2020-05-14T00:00:00Z,920.2454833984,1074.056640625,1192.2928466797
144,2020-05-15T00:00:00Z,957.8818359375,1085.6748046875,1208.1164550781
144,2020-05-16T00:00:00Z,946.7362670898,1101.52734375,1202.5428466797
176,2020-05-03T00:00:00Z,859.6227416992,917.3664550781,982.6969604492
176,2020-05-04T00:00:00Z,859.409362793,950.0745849609,1035.3470458984
176,2020-05-05T00:00:00Z,825.9766845703,946.2413330078,1037.2767333984
176,2020-05-06T00:00:00Z,843.5276489258,958.0721435547,1051.7312011719
176,2020-05-07T00:00:00Z,875.7829589844,968.159362793,1049.9306640625
176,2020-05-08T00:00:00Z,918.0233154297,1009.90234375,1095.1354980469
176,2020-05-09T00:00:00Z,940.9259643555,1011.1890869141,1097.0758056641
176,2020-05-10T00:00:00Z,919.1728515625,997.508972168,1070.4822998047
176,2020-05-11T00:00:00Z,916.6227416992,986.5584716797,1062.7729492188
176,2020-05-12T00:00:00Z,901.052734375,983.1373291016,1072.8171386719
176,2020-05-13T00:00:00Z,910.2973632812,995.1374511719,1084.2843017578
176,2020-05-14T00:00:00Z,906.0195922852,990.6637573242,1071.4165039062
176,2020-05-15T00:00:00Z,905.0603637695,985.7311401367,1087.1643066406
176,2020-05-16T00:00:00Z,952.3491210938,1013.3285522461,1079.7357177734
531,2020-05-03T00:00:00Z,1027.0520019531,1070.130859375,1121.1173095703
531,2020-05-04T00:00:00Z,1012.3189086914,1059.3107910156,1108.3278808594
531,2020-05-05T00:00:00Z,985.6190185547,1062.8642578125,1125.5963134766
531,2020-05-06T00:00:00Z,1012.9946289062,1073.9191894531,1159.2923583984
531,2020-05-07T00:00:00Z,997.3388671875,1061.5100097656,1122.4403076172
531,2020-05-08T00:00:00Z,997.6062011719,1066.4704589844,1147.6883544922
531,2020-05-09T00:00:00Z,986.8468017578,1069.7430419922,1138.8731689453
531,2020-05-10T00:00:00Z,988.1029663086,1072.9537353516,1143.8718261719
531,2020-05-11T00:00:00Z,865.4043579102,1029.7891845703,1120.0749511719
531,2020-05-12T00:00:00Z,907.6726074219,1028.1674804688,1135.123046875
531,2020-05-13T00:00:00Z,906.6970825195,1016.9696655273,1115.3762207031
531,2020-05-14T00:00:00Z,914.678527832,1022.7265014648,1140.1413574219
531,2020-05-15T00:00:00Z,943.3198242188,1026.4344482422,1119.4025878906
531,2020-05-16T00:00:00Z,935.2900390625,1036.8905029297,1125.4736328125
283,2020-05-03T00:00:00Z,1081.8642578125,1130.5845947266,1181.1732177734
283,2020-05-04T00:00:00Z,1060.4543457031,1107.5433349609,1164.7454833984
283,2020-05-05T00:00:00Z,1021.80859375,1097.6097412109,1178.1645507812
283,2020-05-06T00:00:00Z,1033.2135009766,1102.8100585938,1191.6741943359
283,2020-05-07T00:00:00Z,1047.0461425781,1114.8264160156,1202.4361572266
283,2020-05-08T00:00:00Z,1036.9426269531,1117.4311523438,1236.4919433594
283,2020-05-09T00:00:00Z,1006.8314208984,1106.0377197266,1207.3880615234
283,2020-05-10T00:00:00Z,1016.9790649414,1112.9288330078,1198.0970458984
283,2020-05-11T00:00:00Z,897.0955810547,1044.0927734375,1163.2846679688
283,2020-05-12T00:00:00Z,975.049621582,1052.3134765625,1209.8620605469
283,2020-05-13T00:00:00Z,922.2034912109,1053.4937744141,1170.2845458984
283,2020-05-14T00:00:00Z,938.7513427734,1053.705078125,1170.7755126953
283,2020-05-15T00:00:00Z,920.4429931641,1066.46875,1177.7677001953
283,2020-05-16T00:00:00Z,974.3301391602,1083.9982910156,1235.4271240234
193,2020-05-03T00:00:00Z,1162.5635986328,1210.8858642578,1274.5189208984
193,2020-05-04T00:00:00Z,1124.0727539062,1194.7739257812,1244.8046875
193,2020-05-05T00:00:00Z,1096.720703125,1186.6851806641,1252.2420654297
193,2020-05-06T00:00:00Z,1108.1374511719,1193.705078125,1314.1574707031
193,2020-05-07T00:00:00Z,1125.6214599609,1196.3109130859,1260.1147460938
193,2020-05-08T00:00:00Z,1108.6298828125,1195.6196289062,1261.2147216797
193,2020-05-09T00:00:00Z,1116.2135009766,1178.3142089844,1277.6025390625
193,2020-05-10T00:00:00Z,1109.9483642578,1200.0474853516,1289.2263183594
193,2020-05-11T00:00:00Z,1060.0465087891,1153.5252685547,1275.2106933594
193,2020-05-12T00:00:00Z,1066.2114257812,1164.2532958984,1275.6290283203
193,2020-05-13T00:00:00Z,1082.2990722656,1163.1784667969,1287.1435546875
193,2020-05-14T00:00:00Z,1059.7196044922,1152.6459960938,1271.8666992188
193,2020-05-15T00:00:00Z,1055.4405517578,1164.3841552734,1258.9030761719
193,2020-05-16T00:00:00Z,1078.1555175781,1159.4718017578,1254.6560058594
53,2020-05-03T00:00:00Z,1060.1145019531,1100.8464355469,1127.8326416016
53,2020-05-04T00:00:00Z,1008.7849121094,1072.7043457031,1120.1400146484
53,2020-05-05T00:00:00Z,1021.417175293,1076.9312744141,1135.4132080078
53,2020-05-06T00:00:00Z,1022.0612792969,1079.9666748047,1155.5196533203
53,2020-05-07T00:00:00Z,1007.4345703125,1076.4278564453,1156.2083740234
53,2020-05-08T00:00:00Z,990.9416503906,1083.3980712891,1187.2843017578
53,2020-05-09T00:00:00Z,1017.2628173828,1083.3557128906,1202.9692382812
53,2020-05-10T00:00:00Z,1008.5505371094,1091.1834716797,1199.6077880859
53,2020-05-11T00:00:00Z,934.026550293,1048.0834960938,1138.9412841797
53,2020-05-12T00:00:00Z,909.7805786133,1062.2078857422,1166.5677490234
53,2020-05-13T00:00:00Z,917.7977294922,1028.8552246094,1163.7739257812
53,2020-05-14T00:00:00Z,912.1779174805,1034.0805664062,1167.3581542969
53,2020-05-15T00:00:00Z,910.657043457,1053.1365966797,1191.23046875
53,2020-05-16T00:00:00Z,925.2712402344,1053.3605957031,1170.0130615234
285,2020-05-03T00:00:00Z,1041.8878173828,1091.5977783203,1140.9045410156
285,2020-05-04T00:00:00Z,1013.0077514648,1073.2086181641,1136.2239990234
285,2020-05-05T00:00:00Z,1010.8433837891,1065.0775146484,1133.4382324219
285,2020-05-06T00:00:00Z,981.0101928711,1069.1837158203,1117.333984375
285,2020-05-07T00:00:00Z,996.6699829102,1075.7486572266,1140.3635253906
285,2020-05-08T00:00:00Z,973.0130615234,1072.3527832031,1135.5288085938
285,2020-05-09T00:00:00Z,981.5277709961,1056.8919677734,1128.638671875
285,2020-05-10T00:00:00Z,984.7340698242,1075.5306396484,1181.2904052734
285,2020-05-11T00:00:00Z,840.7847900391,1016.3555908203,1150.4370117188
285,2020-05-12T00:00:00Z,889.0584716797,1028.9631347656,1125.0096435547
285,2020-05-13T00:00:00Z,878.8172607422,1002.5135498047,1137.0363769531
285,2020-05-14T00:00:00Z,824.5452270508,1014.4212646484,1145.921875
285,2020-05-15T00:00:00Z,823.6546630859,1020.0700683594,1150.34375
285,2020-05-16T00:00:00Z,844.6860961914,1028.5676269531,1151.8284912109
245,2020-05-03T00:00:00Z,1125.59375,1179.0230712891,1233.7561035156
245,2020-05-04T00:00:00Z,1081.0128173828,1157.7219238281,1227.4351806641
245,2020-05-05T00:00:00Z,1100.2944335938,1156.9066162109,1247.2576904297
245,2020-05-06T00:00:00Z,1058.3098144531,1161.5827636719,1237.1369628906
245,2020-05-07T00:00:00Z,1056.2707519531,1156.3382568359,1250.18359375
245,2020-05-08T00:00:00Z,1077.1024169922,1163.3479003906,1252.6916503906
245,2020-05-09T00:00:00Z,1033.638671875,1149.2465820312,1227.1555175781
245,2020-05-10T00:00:00Z,1068.2587890625,1163.4532470703,1262.8474121094
245,2020-05-11T00:00:00Z,972.9864501953,1106.7349853516,1207.9077148438
245,2020-05-12T00:00:00Z,963.4841918945,1118.7144775391,1241.8409423828
245,2020-05-13T00:00:00Z,968.4611206055,1117.8431396484,1221.7814941406
245,2020-05-14T00:00:00Z,987.9256591797,1118.1860351562,1213.4880371094
245,2020-05-15T00:00:00Z,987.321472168,1122.8752441406,1248.3453369141
245,2020-05-16T00:00:00Z,998.2487792969,1109.7746582031,1228.65234375
117,2020-05-03T00:00:00Z,1096.7329101562,1135.1760253906,1183.6954345703
117,2020-05-04T00:00:00Z,1043.6960449219,1114.5396728516,1162.9478759766
117,2020-05-05T00:00:00Z,1048.5460205078,1112.5270996094,1189.4584960938
117,2020-05-06T00:00:00Z,1029.1175537109,1112.0567626953,1188.2508544922
117,2020-05-07T00:00:00Z,1043.8526611328,1116.0476074219,1207.4832763672
117,2020-05-08T00:00:00Z,1033.7762451172,1106.9978027344,1210.6387939453
117,2020-05-09T00:00:00Z,1014.5733032227,1111.91015625,1187.6627197266
117,2020-05-10T00:00:00Z,1036.6630859375,1116.9254150391,1204.6420898438
117,2020-05-11T00:00:00Z,932.9564208984,1080.4873046875,1181.0939941406
117,2020-05-12T00:00:00Z,923.1959228516,1063.9451904297,1245.4470214844
117,2020-05-13T00:00:00Z,919.2959594727,1061.6507568359,1187.0043945312
117,2020-05-14T00:00:00Z,920.0421142578,1062.3760986328,1212.8354492188
117,2020-05-15T00:00:00Z,894.7745361328,1070.0823974609,1217.6729736328
117,2020-05-16T00:00:00Z,926.6741333008,1078.9455566406,1192.1673583984
108,2020-05-03T00:00:00Z,1042.7952880859,1069.3732910156,1109.0206298828
108,2020-05-04T00:00:00Z,985.6409301758,1044.4840087891,1093.4660644531
108,2020-05-05T00:00:00Z,981.5466918945,1044.5101318359,1104.3389892578
108,2020-05-06T00:00:00Z,986.1053466797,1043.970703125,1133.6839599609
108,2020-05-07T00:00:00Z,989.6638793945,1049.8405761719,1138.728515625
108,2020-05-08T00:00:00Z,964.5670776367,1047.0766601562,1135.1058349609
108,2020-05-09T00:00:00Z,943.1456298828,1046.7799072266,1139.3146972656
108,2020-05-10T00:00:00Z,973.8074951172,1055.9600830078,1139.8013916016
108,2020-05-11T00:00:00Z,906.9081420898,998.7708740234,1093.5921630859
108,2020-05-12T00:00:00Z,841.8168945312,1006.95703125,1118.3387451172
108,2020-05-13T00:00:00Z,893.9124755859,992.6819458008,1113.3477783203
108,2020-05-14T00:00:00Z,852.4252929688,981.0031738281,1099.025390625
108,2020-05-15T00:00:00Z,830.1681518555,995.5662231445,1078.2751464844
108,2020-05-16T00:00:00Z,875.2213745117,981.4766845703,1080.2579345703
414,2020-05-03T00:00:00Z,1040.0111083984,1094.9525146484,1140.2623291016
414,2020-05-04T00:00:00Z,1006.091796875,1071.9296875,1150.7130126953
414,2020-05-05T00:00:00Z,990.7672729492,1073.8201904297,1168.9500732422
414,2020-05-06T00:00:00Z,993.3444824219,1083.4195556641,1140.7777099609
414,2020-05-07T00:00:00Z,983.4790649414,1066.8472900391,1148.1818847656
414,2020-05-08T00:00:00Z,971.6875,1066.3989257812,1132.4020996094
414,2020-05-09T00:00:00Z,958.0059814453,1072.1597900391,1154.9604492188
414,2020-05-10T00:00:00Z,984.3495483398,1081.8029785156,1151.4696044922
414,2020-05-11T00:00:00Z,884.9650268555,1005.4534301758,1101.7132568359
414,2020-05-12T00:00:00Z,866.0114746094,1004.8931274414,1139.6519775391
414,2020-05-13T00:00:00Z,855.7181396484,1010.8353271484,1142.1911621094
414,2020-05-14T00:00:00Z,889.198059082,1018.2786254883,1138.2735595703
414,2020-05-15T00:00:00Z,886.6650390625,1023.1950073242,1142.4788818359
414,2020-05-16T00:00:00Z,909.6547241211,1017.2600097656,1121.1540527344
612,2020-05-03T00:00:00Z,1138.1226806641,1199.2137451172,1246.2829589844
612,2020-05-04T00:00:00Z,1126.1832275391,1186.4149169922,1265.2397460938
612,2020-05-05T00:00:00Z,1101.0046386719,1174.6572265625,1236.5065917969
612,2020-05-06T00:00:00Z,1081.5367431641,1176.6611328125,1234.2126464844
612,2020-05-07T00:00:00Z,1112.7242431641,1178.6962890625,1244.2764892578
612,2020-05-08T00:00:00Z,1085.2746582031,1161.7186279297,1246.8095703125
612,2020-05-09T00:00:00Z,1087.4453125,1171.0544433594,1257.6809082031
612,2020-05-10T00:00:00Z,1099.2270507812,1170.4765625,1252.8419189453
612,2020-05-11T00:00:00Z,1034.2700195312,1112.1726074219,1206.6904296875
612,2020-05-12T00:00:00Z,1006.0141601562,1134.8582763672,1252.6488037109
612,2020-05-13T00:00:00Z,1001.4938964844,1115.5050048828,1225.5383300781
612,2020-05-14T00:00:00Z,1028.6798095703,1134.3277587891,1238.8212890625
612,2020-05-15T00:00:00Z,1046.9412841797,1142.5408935547,1252.5125732422
612,2020-05-16T00:00:00Z,1037.9060058594,1136.3430175781,1231.6564941406
482,2020-05-03T00:00:00Z,1075.3752441406,1117.0151367188,1179.1237792969
482,2020-05-04T00:00:00Z,1046.0660400391,1094.9852294922,1141.0061035156
482,2020-05-05T00:00:00Z,1021.5166015625,1088.0603027344,1158.8800048828
482,2020-05-06T00:00:00Z,998.6227416992,1089.056640625,1174.2399902344
482,2020-05-07T00:00:00Z,1038.3187255859,1088.2860107422,1153.1768798828
482,2020-05-08T00:00:00Z,1000.6604003906,1092.2492675781,1155.9215087891
482,2020-05-09T00:00:00Z,1007.6381225586,1095.7747802734,1166.3480224609
482,2020-05-10T00:00:00Z,987.0600585938,1100.4691162109,1178.8084716797
482,2020-05-11T00:00:00Z,877.7633056641,1046.4606933594,1157.3721923828
482,2020-05-12T00:00:00Z,926.52734375,1047.1575927734,1165.3665771484
482,2020-05-13T00:00:00Z,912.6987304688,1037.7200927734,1203.7770996094
482,2020-05-14T00:00:00Z,902.2504272461,1051.6867675781,1198.84375
482,2020-05-15T00:00:00Z,906.2398071289,1041.16796875,1169.3239746094
482,2020-05-16T00:00:00Z,923.5794677734,1042.5416259766,1152.4763183594
247,2020-05-03T00:00:00Z,1122.0045166016,1158.2657470703,1204.8801269531
247,2020-05-04T00:00:00Z,1076.5032958984,1138.8270263672,1206.3594970703
247,2020-05-05T00:00:00Z,1078.2498779297,1137.4212646484,1217.4783935547
