Date,Country,City,Specie,count,min,max,median,variance,Pop,Lat,Long
3/1/2020,US,San Jose,pm25,85,5.0,57,25.0,1183.29,1026908,37.33939,-121.89496000000001
3/1/2020,US,Los Angeles,pm25,72,4.0,55,38.0,1333.0,3971883,34.05223,-118.24368
3/1/2020,US,Detroit,pm25,48,22.0,55,32.0,398.3,677116,42.33143,-83.04575
3/1/2020,US,Little Rock,pm25,46,22.0,53,38.0,911.21,197992,34.74648,-92.28959
3/1/2020,US,Baltimore,pm25,67,5.0,63,26.0,1579.91,621849,39.29038,-76.61219
3/1/2020,US,Phoenix,pm25,184,1.0,78,22.0,4741.89,1563025,33.44838,-112.07404
3/1/2020,US,Omaha,pm25,44,5.0,38,17.0,755.58,443885,41.25626,-95.94043
3/1/2020,US,El Paso,pm25,55,5.0,74,17.0,4596.82,681124,31.75872,-106.48693
3/1/2020,US,Seattle,pm25,309,5.0,68,25.0,1562.89,684451,47.60621,-122.33207
3/1/2020,US,Miami,pm25,70,13.0,78,23.0,1887.25,441003,25.77427,-80.19366
3/1/2020,GB,Bristol,pm25,93,9.0,53,30.0,1253.37,617280,51.45523,-2.59665
3/1/2020,IN,New Delhi,pm25,24,50.0,158,95.0,12047.4,317797,28.635759999999998,77.22445
3/1/2020,GB,Birmingham,pm25,63,13.0,41,24.0,321.82,984333,52.48141999999999,-1.89983
3/1/2020,CN,Xiamen,pm25,71,21.0,157,78.0,11307.7,3531347,24.479789999999998,118.08187
3/1/2020,CN,Dongguan,pm25,167,25.0,157,65.0,5223.19,8000000,23.017970000000002,113.74866000000002
3/1/2020,US,Hartford,pm25,48,10.0,45,19.0,496.17,124006,41.763709999999996,-72.68509
3/1/2020,US,Milwaukee,pm25,144,13.0,69,45.0,1416.45,600155,43.0389,-87.90647
3/1/2020,US,Fresno,pm25,72,4.0,57,27.0,1168.45,520052,36.74773,-119.77237
3/1/2020,US,Honolulu,pm25,66,5.0,72,30.0,2236.61,371657,21.30694,-157.85833
3/1/2020,US,Boise,pm25,23,5.0,21,9.0,316.21,145987,43.6135,-116.20345
3/1/2020,US,Portland,pm25,183,13.0,72,34.0,2313.1,632309,45.52345,-122.67621000000001
3/1/2020,US,Boston,pm25,123,5.0,57,25.0,1355.88,667137,42.35843,-71.05977
3/1/2020,US,Jackson,pm25,71,1.0,83,34.0,5028.6,170674,32.298759999999994,-90.18481
3/1/2020,US,Memphis,pm25,72,6.0,57,35.0,1388.35,655770,35.14953,-90.04898
3/1/2020,US,Raleigh,pm25,68,5.0,72,25.0,1802.02,451066,35.7721,-78.63861
3/1/2020,US,Oklahoma City,pm25,96,16.0,44,23.0,375.44,631346,35.46756,-97.51643
3/1/2020,GB,London,pm25,616,1.0,68,23.0,1145.85,7556900,51.50853,-0.12574000000000002
3/1/2020,IT,Parma,pm25,168,68.0,76,72.0,77.19,146299,44.79935,10.32618
3/1/2020,IT,Rome,pm25,120,30.0,50,42.0,555.03,2318895,41.89193,12.511330000000001
3/1/2020,IT,Naples,pm25,122,7.0,165,51.0,10841.3,959470,40.85216,14.26811
3/1/2020,IT,Florence,pm25,48,30.0,30,30.0,0.0,349296,43.77925,11.246260000000001
3/1/2020,IT,Prato,pm25,72,74.0,85,76.0,232.11,181820,43.8805,11.09699
3/1/2020,IT,Modena,pm25,144,70.0,82,74.0,250.63,158886,44.64783,10.92539
3/1/2020,IT,Trieste,pm25,48,21.0,30,21.0,206.81,187056,45.64953,13.776779999999999
3/1/2020,IT,Livorno,pm25,96,25.0,34,25.0,153.47,153773,43.544270000000004,10.32615
3/1/2020,IT,Bologna,pm25,96,74.0,82,74.0,161.68,366133,44.493809999999996,11.33875
3/1/2020,CN,Fuzhou,pm25,120,17.0,132,68.0,4404.62,1179720,26.06139,119.30611
3/1/2020,CN,Taiyuan,pm25,210,5.0,269,38.0,22602.6,3426519,37.869440000000004,112.56028
3/1/2020,CN,Guangzhou,pm25,543,30.0,102,65.0,1424.84,11071424,23.116670000000003,113.25
3/1/2020,CN,Anyang,pm25,273,72.0,178,151.0,5117.58,781129,36.096,114.38278000000001
3/1/2020,GB,Southend-on-Sea,pm25,48,13.0,32,21.0,324.89,295310,51.53782,0.71433
3/1/2020,CN,Wuxi,pm25,191,17.0,165,65.0,7860.8,3543719,31.56887,120.28856999999999
3/1/2020,GB,Preston,pm25,43,14.0,46,25.0,490.23,313332,53.76282,-2.70452
3/1/2020,GB,Glasgow,pm25,526,3.0,61,21.0,1129.27,591620,55.86515,-4.257630000000001
3/1/2020,GB,Plymouth,pm25,36,5.0,39,17.0,960.85,260203,50.37153,-4.14305
3/1/2020,GB,Reading,pm25,28,5.0,21,9.0,221.8,318014,51.45625,-0.9711299999999999
3/1/2020,GB,Manchester,pm25,79,15.0,43,27.0,426.96,395515,53.48095,-2.23743
3/1/2020,GB,Leicester,pm25,24,18.0,45,24.0,498.68,508916,52.6386,-1.1316899999999999
3/1/2020,GB,Newport,pm25,72,13.0,46,23.0,601.67,306844,51.587740000000004,-2.99835
3/1/2020,GB,Sheffield,pm25,89,9.0,50,21.0,700.25,685368,53.38296999999999,-1.4659
3/1/2020,CN,Zhuzhou,pm25,144,42.0,142,91.0,3782.1,709358,27.83333,113.15
3/1/2020,GB,Swansea,pm25,152,9.0,50,25.0,1189.26,300352,51.62079,-3.9432300000000002
3/1/2020,CN,Tianjin,pm25,330,5.0,184,97.0,26314.3,11090314,39.14222,117.17667
3/1/2020,CN,Changzhou,pm25,144,42.0,165,82.0,9668.58,949018,31.773590000000002,119.95401000000001
3/1/2020,CN,Nanchang,pm25,184,50.0,109,78.0,1657.16,2357839,28.68396,115.85306000000001
3/1/2020,CN,Shiyan,pm25,71,46.0,142,68.0,4767.57,3460000,32.6475,110.77806000000001
3/1/2020,CN,Xinxiang,pm25,72,112.0,177,153.0,2243.93,743601,35.190329999999996,113.80151000000001
3/1/2020,CN,Suzhou,pm25,231,38.0,163,89.0,10304.6,5345961,31.30408,120.59538
3/1/2020,CN,Harbin,pm25,263,112.0,246,167.0,4165.18,5878939,45.75,126.65
3/1/2020,CN,Lanzhou,pm25,72,30.0,117,68.0,3371.07,2628426,36.05701,103.83986999999999
3/1/2020,CN,Jinan,pm25,269,5.0,189,153.0,11880.6,4335989,36.66833,116.99722
3/1/2020,CN,Changsha,pm25,406,42.0,152,99.0,4605.07,3093980,28.19874,112.97086999999999
3/1/2020,CN,Wuhan,pm25,381,34.0,147,80.0,3017.94,9785388,30.58333,114.26666999999999
3/1/2020,CN,Hegang,pm25,96,30.0,151,72.0,4690.93,743307,47.35118,130.30012
3/10/2020,CN,Fuzhou,pm25,112,9.0,59,34.0,1542.91,1179720,26.06139,119.30611
3/10/2020,CN,Taiyuan,pm25,243,38.0,114,65.0,1785.23,3426519,37.869440000000004,112.56028
3/10/2020,CN,Changsha,pm25,400,61.0,151,107.0,3735.6,3093980,28.19874,112.97086999999999
3/10/2020,CN,Anyang,pm25,227,25.0,191,134.0,17819.7,781129,36.096,114.38278000000001
3/10/2020,CN,Hegang,pm25,95,21.0,119,57.0,4495.67,743307,47.35118,130.30012
3/10/2020,CN,Ningbo,pm25,101,5.0,102,50.0,8036.32,3491597,29.878190000000004,121.54945
3/10/2020,CN,Wuxi,pm25,190,9.0,155,89.0,15632.2,3543719,31.56887,120.28856999999999
3/10/2020,CN,Xiamen,pm25,72,9.0,91,34.0,4441.41,3531347,24.479789999999998,118.08187
3/10/2020,IN,Delhi,pm25,818,38.0,453,154.0,27123.4,10927986,28.65195,77.23149000000001
3/10/2020,IN,Thrissur,pm25,24,13.0,205,24.0,38564.6,325110,10.51667,76.21667
3/10/2020,IN,New Delhi,pm25,24,107.0,232,155.0,11339.1,317797,28.635759999999998,77.22445
3/10/2020,IN,Hyderabad,pm25,144,29.0,136,76.0,4799.65,3597816,17.38405,78.45636
3/10/2020,IN,Chandigarh,pm25,96,45.0,165,96.0,8063.57,960787,30.736290000000004,76.7884
3/10/2020,IN,Bhopal,pm25,44,42.0,171,74.0,9766.27,1599914,23.25469,77.40289
3/10/2020,IN,Lucknow,pm25,96,104.0,283,167.0,8344.73,2472011,26.83928,80.92313
3/10/2020,IN,Gandhinagar,pm25,72,73.0,163,111.0,5897.23,195985,23.21667,72.68333
3/10/2020,IN,Chennai,pm25,91,2.0,333,58.0,23593.4,4328063,13.08784,80.27847
3/10/2020,CN,Jinan,pm25,317,57.0,164,109.0,5908.2,4335989,36.66833,116.99722
3/10/2020,CN,Dongguan,pm25,129,5.0,147,25.0,6287.01,8000000,23.017970000000002,113.74866000000002
3/10/2020,CN,Lanzhou,pm25,71,59.0,163,122.0,6242.84,2628426,36.05701,103.83986999999999
3/10/2020,US,Sacramento,pm25,16,5.0,25,13.0,623.33,490712,38.58157,-121.4944
3/10/2020,US,Little Rock,pm25,43,5.0,39,18.0,690.28,197992,34.74648,-92.28959
3/10/2020,US,Honolulu,pm25,35,5.0,42,13.0,808.2,371657,21.30694,-157.85833
3/10/2020,US,Fresno,pm25,72,1.0,55,30.0,2390.12,520052,36.74773,-119.77237
3/10/2020,US,Milwaukee,pm25,140,7.0,62,27.0,1173.2,600155,43.0389,-87.90647
3/10/2020,US,Columbia,pm25,7,2.0,55,37.0,3339.05,133803,34.00071,-81.03481
3/10/2020,US,Hartford,pm25,48,28.0,87,43.0,1218.71,124006,41.763709999999996,-72.68509
3/10/2020,US,Chicago,pm25,174,2.0,66,25.0,1961.88,2720546,41.85003,-87.65005
3/10/2020,US,Houston,pm25,120,20.0,76,38.0,1257.34,2296224,29.763279999999998,-95.36327
3/10/2020,US,Indianapolis,pm25,144,4.0,73,29.0,2296.63,829718,39.76838,-86.15804
3/10/2020,US,Atlanta,pm25,23,29.0,57,46.0,951.78,463878,33.749,-84.38798
3/10/2020,US,Charlotte,pm25,48,5.0,46,25.0,1048.51,827097,35.227090000000004,-80.84313
3/10/2020,IN,Nashik,pm25,24,58.0,139,87.0,6305.63,1289497,19.99727,73.79096
3/10/2020,US,Oakland,pm25,137,5.0,53,21.0,1247.27,419267,37.80437,-122.2708
3/10/2020,US,Providence,pm25,71,17.0,63,46.0,1140.49,179207,41.82399,-71.41283
3/10/2020,US,Staten Island,pm25,92,9.0,63,37.0,1284.67,468730,40.562329999999996,-74.13986
3/10/2020,US,Brooklyn,pm25,72,5.0,64,45.0,1270.32,2300664,40.6501,-73.94958000000001
3/10/2020,US,The Bronx,pm25,58,5.0,62,44.0,1520.84,1385108,40.84985,-73.86641
3/10/2020,US,San Jose,pm25,89,5.0,74,21.0,1695.25,1026908,37.33939,-121.89496000000001
3/10/2020,US,Los Angeles,pm25,72,1.0,37,17.0,844.04,3971883,34.05223,-118.24368
3/10/2020,US,Detroit,pm25,43,3.0,52,38.0,1985.15,677116,42.33143,-83.04575
3/10/2020,CN,Harbin,pm25,264,46.0,164,91.0,7055.32,5878939,45.75,126.65
3/10/2020,IN,Mysore,pm25,20,33.0,76,57.0,1069.76,868313,12.29791,76.63925
3/10/2020,US,Queens,pm25,65,16.0,72,38.0,1279.05,2272771,40.681490000000004,-73.83652
3/10/2020,IN,Mumbai,pm25,285,1.0,252,82.0,30929.7,12691836,19.07283,72.88261
3/10/2020,US,Miami,pm25,71,9.0,50,34.0,943.07,441003,25.77427,-80.19366
3/10/2020,US,Manhattan,pm25,58,13.0,76,41.0,1534.46,1487536,40.783429999999996,-73.96625
3/10/2020,US,Seattle,pm25,296,5.0,91,19.0,2056.69,684451,47.60621,-122.33207
3/10/2020,US,Dallas,pm25,72,7.0,72,32.0,2381.39,1300092,32.78306,-96.80667
3/10/2020,US,El Paso,pm25,152,3.0,129,21.0,4352.31,681124,31.75872,-106.48693
3/10/2020,US,Omaha,pm25,48,9.0,74,34.0,2370.95,443885,41.25626,-95.94043
3/10/2020,US,Phoenix,pm25,181,2.0,66,19.0,1045.79,1563025,33.44838,-112.07404
3/10/2020,US,Baltimore,pm25,70,12.0,76,34.0,1374.9,621849,39.29038,-76.61219
3/10/2020,IT,Parma,pm25,192,38.0,57,46.0,461.0,146299,44.79935,10.32618
3/10/2020,US,Jacksonville,pm25,137,8.0,69,31.0,950.15,868031,30.332179999999997,-81.65565
3/10/2020,IT,Brescia,pm25,48,82.0,102,82.0,1021.28,184826,45.535579999999996,10.21472
3/10/2020,IT,Turin,pm25,120,78.0,80,78.0,6.45,870456,45.07049,7.68682
3/10/2020,IT,Rome,pm25,192,38.0,63,53.0,638.17,2318895,41.89193,12.511330000000001
3/10/2020,IT,Naples,pm25,130,6.0,166,53.0,9581.27,959470,40.85216,14.26811
3/10/2020,IT,Florence,pm25,48,50.0,61,50.0,308.94,349296,43.77925,11.246260000000001
3/10/2020,IT,Prato,pm25,72,57.0,61,59.0,27.04,181820,43.8805,11.09699
3/10/2020,IT,Modena,pm25,144,61.0,74,72.0,328.95,158886,44.64783,10.92539
3/10/2020,IT,Trieste,pm25,72,50.0,59,57.0,150.99,187056,45.64953,13.776779999999999
3/10/2020,IT,Livorno,pm25,96,46.0,61,57.0,380.84,153773,43.544270000000004,10.32615
3/10/2020,IT,Bologna,pm25,96,59.0,65,59.0,90.95,366133,44.493809999999996,11.33875
3/10/2020,IT,Milan,pm25,96,65.0,89,72.0,783.16,1236837,45.46427,9.18951
3/10/2020,IN,Visakhapatnam,pm25,24,30.0,102,54.0,3979.4,1063178,17.68009,83.20161
3/10/2020,US,Las Vegas,pm25,176,7.0,39,18.0,327.93,623747,36.17497,-115.13722
3/10/2020,US,Philadelphia,pm25,90,5.0,76,42.0,2396.68,1567442,39.952329999999996,-75.16379
3/10/2020,IN,Jaipur,pm25,72,53.0,148,85.0,4500.16,2711758,26.919620000000002,75.78781
3/10/2020,IN,Patna,pm25,120,73.0,378,157.0,46920.0,1599920,25.594079999999998,85.13563
3/10/2020,IN,Muzaffarnagar,pm25,24,81.0,178,164.0,13049.8,349706,29.470909999999996,77.70331999999999
3/10/2020,IN,Thiruvananthapuram,pm25,24,49.0,153,93.0,9696.07,784153,8.4855,76.94924
3/10/2020,IN,Bengaluru,pm25,210,13.0,168,107.0,10922.6,5104047,12.97194,77.59369000000001
3/10/2020,IN,Shillong,pm25,48,57.0,297,138.0,20474.9,132842,25.568920000000002,91.88313000000001
3/10/2020,IN,Kolkata,pm25,261,1.0,210,155.0,12030.4,4631392,22.56263,88.36304
3/10/2020,US,Fort Worth,pm25,22,5.0,38,21.0,1053.7,833319,32.72541,-97.32085
3/10/2020,US,Tallahassee,pm25,72,14.0,96,39.0,2595.9,189907,30.438259999999996,-84.28073
3/10/2020,US,San Antonio,pm25,138,9.0,74,42.0,2412.23,1469845,29.424120000000002,-98.49363000000001
3/10/2020,US,Austin,pm25,24,17.0,65,38.0,1509.55,931830,30.26715,-97.74306
3/10/2020,US,Nashville,pm25,44,5.0,57,25.0,1245.75,530852,36.165890000000005,-86.78444
3/10/2020,US,Madison,pm25,40,23.0,54,37.0,987.63,248951,43.07305,-89.40123
3/10/2020,US,Salem,pm25,46,11.0,62,30.0,2803.07,164549,44.9429,-123.0351
3/10/2020,US,San Francisco,pm25,72,5.0,59,21.0,1043.79,864816,37.77493,-122.41942
3/10/2020,US,Albuquerque,pm25,70,5.0,51,13.0,838.64,559121,35.08449,-106.65113999999998
3/10/2020,US,Salt Lake City,pm25,48,6.0,51,15.0,800.14,192672,40.76078,-111.89105
3/10/2020,US,Denver,pm25,184,5.0,114,17.0,3599.73,682545,39.73915,-104.9847
3/10/2020,US,Saint Paul,pm25,144,17.0,61,38.0,1032.54,285068,44.94441,-93.09326999999999
3/10/2020,US,Columbus,pm25,47,1.0,53,28.0,1291.98,850106,39.96118,-82.99879
3/10/2020,US,Tucson,pm25,120,5.0,34,13.0,651.99,531641,32.221740000000004,-110.92648
3/10/2020,US,Boise,pm25,27,9.0,82,21.0,4503.02,145987,43.6135,-116.20345
3/10/2020,CN,Guangzhou,pm25,343,5.0,87,50.0,3038.02,11071424,23.116670000000003,113.25
3/10/2020,US,Boston,pm25,140,5.0,74,38.0,2164.03,667137,42.35843,-71.05977
3/10/2020,CN,Yunfu,pm25,63,9.0,74,34.0,2262.57,2612800,22.92833,112.03953999999999
3/10/2020,CN,Xuchang,pm25,72,50.0,190,97.0,24828.2,1265536,34.031890000000004,113.86299
3/10/2020,CN,Yinchuan,pm25,93,21.0,112,65.0,3850.39,475101,38.468059999999994,106.27306000000002
3/10/2020,CN,Shenyang,pm25,210,5.0,154,74.0,20643.5,6255921,41.79222,123.43278000000001
3/10/2020,CN,Lhasa,pm25,135,5.0,161,30.0,4145.74,118721,29.65,91.1
3/10/2020,CN,Shanghai,pm25,854,5.0,154,93.0,16208.9,22315474,31.22222,121.45806
3/10/2020,CN,Changchun,pm25,211,46.0,163,99.0,7837.24,4193073,43.88,125.32278000000001
3/10/2020,CN,Foshan,pm25,156,9.0,82,53.0,2498.6,3600000,23.026770000000003,113.13148000000001
3/10/2020,CN,Nanning,pm25,204,34.0,102,59.0,1495.52,803788,22.816670000000002,108.31667
3/10/2020,CN,Fushun,pm25,90,5.0,161,68.0,17736.2,1400646,41.88669,123.94363
3/10/2020,CN,Hefei,pm25,237,91.0,187,149.0,4301.42,3310268,31.86389,117.28083000000001
3/10/2020,CN,Shenzhen,pm25,140,5.0,137,34.0,6588.11,10358381,22.54554,114.0683
3/10/2020,CN,Chengdu,pm25,774,9.0,175,70.0,4089.92,7415590,30.66667,104.06667
3/10/2020,CN,Qinhuangdao,pm25,144,13.0,107,61.0,4293.61,759718,39.931670000000004,119.58833
3/10/2020,US,Portland,pm25,178,5.0,126,27.0,5510.98,632309,45.52345,-122.67621000000001
3/10/2020,CN,Shantou,pm25,286,5.0,172,34.0,8685.61,5329024,23.36814,116.71479
3/10/2020,CN,Zhengzhou,pm25,397,50.0,183,68.0,20162.7,4253913,34.75778,113.64861
3/10/2020,CN,Nanjing,pm25,214,5.0,158,91.0,13353.7,7165292,32.06167,118.77778
3/10/2020,CN,Xining,pm25,143,9.0,134,80.0,8450.33,767531,36.62554,101.75739
3/10/2020,CN,Zhuzhou,pm25,143,61.0,142,99.0,4205.23,709358,27.83333,113.15
3/10/2020,CN,Wuhan,pm25,384,9.0,153,91.0,5130.41,9785388,30.58333,114.26666999999999
3/10/2020,CN,Tianjin,pm25,322,5.0,184,80.0,24602.5,11090314,39.14222,117.17667
3/10/2020,CN,Changzhou,pm25,142,13.0,165,89.0,14876.3,949018,31.773590000000002,119.95401000000001
3/10/2020,CN,Nanchang,pm25,166,65.0,160,109.0,5001.17,2357839,28.68396,115.85306000000001
3/10/2020,CN,Hohhot,pm25,118,50.0,156,80.0,5749.35,774477,40.810559999999995,111.65222
3/10/2020,CN,Guiyang,pm25,95,25.0,149,80.0,6251.21,1171633,26.58333,106.71667
3/10/2020,CN,Qiqihar,pm25,96,65.0,165,104.0,9579.16,882364,47.34088,123.96045
3/10/2020,CN,Haikou,pm25,89,17.0,114,55.0,4484.12,615835,20.04583,110.34167
3/10/2020,GB,Edinburgh,pm25,285,4.0,42,21.0,794.97,464990,55.952059999999996,-3.1964799999999998
3/10/2020,GB,Norwich,pm25,56,4.0,52,10.0,1937.44,213166,52.62783,1.29834
3/10/2020,GB,Liverpool,pm25,37,3.0,50,13.0,1891.88,864122,53.41058,-2.9779400000000003
3/10/2020,GB,Belfast,pm25,24,10.0,41,24.0,661.09,274770,54.596819999999994,-5.92541
3/10/2020,GB,Coventry,pm25,70,2.0,34,4.0,907.82,359262,52.40656,-1.51217
3/10/2020,GB,Leeds,pm25,29,4.0,50,22.0,1693.87,455123,53.79648,-1.54785
3/10/2020,GB,Cardiff,pm25,107,3.0,38,9.0,485.47,447287,51.48,-3.18
3/10/2020,GB,Bristol,pm25,55,5.0,46,13.0,1322.96,617280,51.45523,-2.59665
3/10/2020,GB,London,pm25,599,1.0,137,15.0,1395.45,7556900,51.50853,-0.12574000000000002
3/10/2020,GB,Birmingham,pm25,54,2.0,31,4.0,1211.35,984333,52.48141999999999,-1.89983
3/10/2020,GB,Sheffield,pm25,89,2.0,53,10.0,1625.0,685368,53.38296999999999,-1.4659
3/10/2020,GB,Newport,pm25,59,1.0,42,7.0,1953.82,306844,51.587740000000004,-2.99835
3/10/2020,GB,Leicester,pm25,24,3.0,36,5.0,1283.89,508916,52.6386,-1.1316899999999999
3/10/2020,GB,Manchester,pm25,74,5.0,49,14.0,2094.4,395515,53.48095,-2.23743
3/10/2020,GB,Plymouth,pm25,44,5.0,56,24.0,1865.52,260203,50.37153,-4.14305
3/10/2020,GB,Glasgow,pm25,547,5.0,53,30.0,1270.62,591620,55.86515,-4.257630000000001
3/10/2020,GB,Preston,pm25,43,4.0,51,26.0,1910.04,313332,53.76282,-2.70452
3/10/2020,GB,Swansea,pm25,191,5.0,999,30.0,883405.0,300352,51.62079,-3.9432300000000002
3/10/2020,GB,Southend-on-Sea,pm25,47,2.0,22,8.0,232.03,295310,51.53782,0.71433
3/10/2020,CN,Beijing,pm25,440,5.0,170,38.0,7871.1,11716620,39.9075,116.39723000000001
3/10/2020,CN,Jieyang,pm25,134,9.0,184,38.0,21683.3,1001985,23.5418,116.36581000000001
3/10/2020,CN,Kunming,pm25,179,53.0,167,127.0,8826.24,3855346,25.03889,102.71833000000001
3/10/2020,CN,Hangzhou,pm25,278,5.0,153,55.0,17205.1,6241971,30.29365,120.16141999999999
3/10/2020,CN,Chongqing,pm25,732,38.0,179,85.0,2993.07,7457600,29.56278,106.55278
3/10/2020,CN,Qingdao,pm25,326,42.0,168,91.0,13112.3,3718835,36.06488,120.38042
3/10/2020,CN,Shiyan,pm25,72,38.0,104,68.0,2241.95,3460000,32.6475,110.77806000000001
3/10/2020,CN,Xinxiang,pm25,72,42.0,169,104.0,18241.9,743601,35.190329999999996,113.80151000000001
3/10/2020,CN,Shijiazhuang,pm25,561,13.0,163,80.0,14832.5,2834942,38.04139,114.47861
3/10/2020,US,Springfield,pm25,69,4.0,105,42.0,3705.51,116565,39.80172,-89.64371
3/10/2020,US,Jackson,pm25,71,5.0,74,39.0,1749.08,170674,32.298759999999994,-90.18481
3/10/2020,US,Memphis,pm25,72,4.0,40,20.0,682.11,655770,35.14953,-90.04898
3/10/2020,US,Raleigh,pm25,69,5.0,59,21.0,1023.9,451066,35.7721,-78.63861
3/10/2020,US,Oklahoma City,pm25,72,14.0,58,27.0,932.24,631346,35.46756,-97.51643
3/10/2020,CN,Suzhou,pm25,233,9.0,172,85.0,16015.9,5345961,31.30408,120.59538
3/11/2020,CN,Changsha,pm25,399,87.0,164,129.0,3344.04,3093980,28.19874,112.97086999999999
3/11/2020,CN,Hegang,pm25,95,17.0,97,55.0,2415.64,743307,47.35118,130.30012
3/11/2020,CN,Anyang,pm25,232,50.0,172,119.0,8899.35,781129,36.096,114.38278000000001
3/11/2020,CN,Wuxi,pm25,181,42.0,189,155.0,4035.35,3543719,31.56887,120.28856999999999
3/11/2020,CN,Fuzhou,pm25,116,30.0,89,61.0,2199.39,1179720,26.06139,119.30611
3/11/2020,CN,Guangzhou,pm25,358,46.0,144,89.0,5636.79,11071424,23.116670000000003,113.25
3/11/2020,CN,Jinan,pm25,325,9.0,162,97.0,3473.03,4335989,36.66833,116.99722
3/11/2020,CN,Ningbo,pm25,105,72.0,155,112.0,4492.25,3491597,29.878190000000004,121.54945
3/11/2020,CN,Xiamen,pm25,71,13.0,102,59.0,3567.82,3531347,24.479789999999998,118.08187
3/11/2020,CN,Dongguan,pm25,143,25.0,154,87.0,7336.4,8000000,23.017970000000002,113.74866000000002
3/11/2020,CN,Taiyuan,pm25,260,55.0,173,107.0,11134.4,3426519,37.869440000000004,112.56028
3/11/2020,CN,Lanzhou,pm25,71,89.0,157,124.0,2510.81,2628426,36.05701,103.83986999999999
3/11/2020,CN,Xinxiang,pm25,72,72.0,160,109.0,5140.53,743601,35.190329999999996,113.80151000000001
3/11/2020,CN,Suzhou,pm25,236,104.0,180,156.0,2024.13,5345961,31.30408,120.59538
3/11/2020,IT,Parma,pm25,168,46.0,59,55.0,223.37,146299,44.79935,10.32618
3/11/2020,CN,Shiyan,pm25,72,57.0,114,72.0,1818.21,3460000,32.6475,110.77806000000001
3/11/2020,CN,Nanchang,pm25,192,87.0,159,127.0,3221.83,2357839,28.68396,115.85306000000001
3/11/2020,CN,Changzhou,pm25,142,68.0,172,155.0,4885.67,949018,31.773590000000002,119.95401000000001
3/11/2020,CN,Tianjin,pm25,338,5.0,164,117.0,15496.4,11090314,39.14222,117.17667
3/11/2020,CN,Wuhan,pm25,386,61.0,165,99.0,4174.33,9785388,30.58333,114.26666999999999
3/11/2020,CN,Zhuzhou,pm25,141,80.0,167,124.0,4026.71,709358,27.83333,113.15
3/11/2020,CN,Xining,pm25,142,30.0,157,99.0,9653.96,767531,36.62554,101.75739
3/11/2020,CN,Nanjing,pm25,210,76.0,174,129.0,6125.16,7165292,32.06167,118.77778
3/11/2020,CN,Zhengzhou,pm25,390,70.0,157,104.0,2710.72,4253913,34.75778,113.64861
3/11/2020,CN,Harbin,pm25,261,38.0,147,76.0,4576.8,5878939,45.75,126.65
3/11/2020,IT,Brescia,pm25,48,74.0,93,74.0,921.7,184826,45.535579999999996,10.21472
3/11/2020,IT,Rome,pm25,168,53.0,70,65.0,317.4,2318895,41.89193,12.511330000000001
3/11/2020,IT,Turin,pm25,120,65.0,82,65.0,699.43,870456,45.07049,7.68682
3/11/2020,US,Chicago,pm25,190,2.0,99,54.0,3563.99,2720546,41.85003,-87.65005
3/11/2020,US,Houston,pm25,116,9.0,52,34.0,1057.13,2296224,29.763279999999998,-95.36327
3/11/2020,US,Indianapolis,pm25,142,23.0,82,53.0,1641.7,829718,39.76838,-86.15804
3/11/2020,US,Atlanta,pm25,23,25.0,38,34.0,142.61,463878,33.749,-84.38798
3/11/2020,US,Charlotte,pm25,48,13.0,50,30.0,849.58,827097,35.227090000000004,-80.84313
3/11/2020,US,Sacramento,pm25,19,5.0,25,17.0,409.83,490712,38.58157,-121.4944
3/11/2020,US,Oakland,pm25,136,5.0,63,30.0,1287.11,419267,37.80437,-122.2708
3/11/2020,US,Providence,pm25,53,5.0,42,17.0,1240.78,179207,41.82399,-71.41283
3/11/2020,US,Brooklyn,pm25,51,7.0,48,24.0,1010.9,2300664,40.6501,-73.94958000000001
3/11/2020,US,Springfield,pm25,71,31.0,122,64.0,3429.9,116565,39.80172,-89.64371
3/11/2020,US,The Bronx,pm25,48,9.0,48,26.0,1156.48,1385108,40.84985,-73.86641
3/11/2020,IT,Milan,pm25,96,50.0,72,50.0,876.0,1236837,45.46427,9.18951
3/11/2020,US,San Jose,pm25,87,5.0,50,17.0,937.22,1026908,37.33939,-121.89496000000001
3/11/2020,US,Detroit,pm25,47,2.0,59,46.0,1381.16,677116,42.33143,-83.04575
3/11/2020,US,Little Rock,pm25,45,8.0,83,27.0,2284.53,197992,34.74648,-92.28959
3/11/2020,US,Baltimore,pm25,68,5.0,66,25.0,2550.74,621849,39.29038,-76.61219
3/11/2020,IT,Bologna,pm25,96,53.0,57,53.0,40.42,366133,44.493809999999996,11.33875
3/11/2020,IT,Livorno,pm25,96,30.0,63,50.0,1841.68,153773,43.544270000000004,10.32615
3/11/2020,IT,Trieste,pm25,72,87.0,89,87.0,9.01,187056,45.64953,13.776779999999999
3/11/2020,IT,Modena,pm25,144,59.0,74,61.0,445.32,158886,44.64783,10.92539
3/11/2020,IT,Prato,pm25,72,57.0,65,59.0,117.18,181820,43.8805,11.09699
3/11/2020,IT,Florence,pm25,48,57.0,57,57.0,0.0,349296,43.77925,11.246260000000001
3/11/2020,IT,Naples,pm25,132,33.0,166,78.0,6322.73,959470,40.85216,14.26811
3/11/2020,CN,Shantou,pm25,298,25.0,112,57.0,3358.39,5329024,23.36814,116.71479
