Province/State,Country/Region,Lat,Long,Date,Value,ISO 3166-1 Alpha 3-Codes,Region Code,Sub-region Code,Intermediate Region Code
,Diamond Princess,0,0,4/18/2020,13,,,,
,Diamond Princess,0,0,4/17/2020,13,,,,
,Diamond Princess,0,0,4/16/2020,12,,,,
,Diamond Princess,0,0,4/15/2020,12,,,,
,Diamond Princess,0,0,4/14/2020,12,,,,
,Diamond Princess,0,0,4/13/2020,11,,,,
,Diamond Princess,0,0,4/12/2020,11,,,,
,Diamond Princess,0,0,4/11/2020,11,,,,
,Diamond Princess,0,0,4/10/2020,11,,,,
,Diamond Princess,0,0,4/9/2020,11,,,,
,Diamond Princess,0,0,4/8/2020,11,,,,
,Diamond Princess,0,0,4/7/2020,11,,,,
,Diamond Princess,0,0,4/6/2020,11,,,,
,Diamond Princess,0,0,4/5/2020,11,,,,
,Diamond Princess,0,0,4/4/2020,11,,,,
,Diamond Princess,0,0,4/3/2020,11,,,,
,Diamond Princess,0,0,4/2/2020,11,,,,
,Diamond Princess,0,0,4/1/2020,11,,,,
,Diamond Princess,0,0,3/31/2020,10,,,,
,Diamond Princess,0,0,3/30/2020,10,,,,
,Diamond Princess,0,0,3/29/2020,10,,,,
,Diamond Princess,0,0,3/28/2020,10,,,,
,Diamond Princess,0,0,3/27/2020,10,,,,
,Diamond Princess,0,0,3/26/2020,10,,,,
,Diamond Princess,0,0,3/25/2020,10,,,,
,Diamond Princess,0,0,3/24/2020,10,,,,
,Diamond Princess,0,0,3/23/2020,8,,,,
,Diamond Princess,0,0,3/22/2020,8,,,,
,Diamond Princess,0,0,3/21/2020,8,,,,
,Diamond Princess,0,0,3/20/2020,7,,,,
,Diamond Princess,0,0,3/19/2020,7,,,,
,Diamond Princess,0,0,3/18/2020,7,,,,
,Diamond Princess,0,0,3/17/2020,7,,,,
,Diamond Princess,0,0,3/16/2020,7,,,,
,Diamond Princess,0,0,3/15/2020,7,,,,
,Diamond Princess,0,0,3/14/2020,7,,,,
,Diamond Princess,0,0,3/13/2020,7,,,,
,Diamond Princess,0,0,3/12/2020,7,,,,
,Diamond Princess,0,0,3/11/2020,7,,,,
,Diamond Princess,0,0,3/10/2020,6,,,,
,Diamond Princess,0,0,3/9/2020,6,,,,
,Diamond Princess,0,0,3/8/2020,6,,,,
,Diamond Princess,0,0,3/7/2020,6,,,,
,Diamond Princess,0,0,3/6/2020,6,,,,
,Diamond Princess,0,0,3/5/2020,6,,,,
,Diamond Princess,0,0,3/4/2020,6,,,,
,Diamond Princess,0,0,3/3/2020,6,,,,
,Diamond Princess,0,0,3/2/2020,6,,,,
,Diamond Princess,0,0,3/1/2020,6,,,,
,Diamond Princess,0,0,2/29/2020,6,,,,
,Diamond Princess,0,0,2/28/2020,6,,,,
,Diamond Princess,0,0,2/27/2020,4,,,,
,Diamond Princess,0,0,2/26/2020,4,,,,
,Diamond Princess,0,0,2/25/2020,3,,,,
,Diamond Princess,0,0,2/24/2020,3,,,,
,Diamond Princess,0,0,2/23/2020,3,,,,
,Diamond Princess,0,0,2/22/2020,2,,,,
,Diamond Princess,0,0,2/21/2020,2,,,,
,Diamond Princess,0,0,2/20/2020,2,,,,
,Diamond Princess,0,0,2/19/2020,0,,,,
,Diamond Princess,0,0,2/18/2020,0,,,,
,Diamond Princess,0,0,2/17/2020,0,,,,
,Diamond Princess,0,0,2/16/2020,0,,,,
,Diamond Princess,0,0,2/15/2020,0,,,,
,Diamond Princess,0,0,2/14/2020,0,,,,
,Diamond Princess,0,0,2/13/2020,0,,,,
,Diamond Princess,0,0,2/12/2020,0,,,,
,Diamond Princess,0,0,2/11/2020,0,,,,
,Diamond Princess,0,0,2/10/2020,0,,,,
,Diamond Princess,0,0,2/9/2020,0,,,,
,Diamond Princess,0,0,2/8/2020,0,,,,
,Diamond Princess,0,0,2/7/2020,0,,,,
,Diamond Princess,0,0,2/6/2020,0,,,,
,Diamond Princess,0,0,2/5/2020,0,,,,
,Diamond Princess,0,0,2/4/2020,0,,,,
,Diamond Princess,0,0,2/3/2020,0,,,,
,Diamond Princess,0,0,2/2/2020,0,,,,
,Diamond Princess,0,0,2/1/2020,0,,,,
,Diamond Princess,0,0,1/31/2020,0,,,,
,Diamond Princess,0,0,1/30/2020,0,,,,
,Diamond Princess,0,0,1/29/2020,0,,,,
,Diamond Princess,0,0,1/28/2020,0,,,,
,Diamond Princess,0,0,1/27/2020,0,,,,
,Diamond Princess,0,0,1/26/2020,0,,,,
,Diamond Princess,0,0,1/25/2020,0,,,,
,Diamond Princess,0,0,1/24/2020,0,,,,
,Diamond Princess,0,0,1/23/2020,0,,,,
,Diamond Princess,0,0,1/22/2020,0,,,,
,Djibouti,11.8251,42.5903,4/27/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/26/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/25/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/24/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/23/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/22/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/21/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/20/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/19/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/18/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/17/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/16/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/15/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/14/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/13/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/12/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/11/2020,2,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/10/2020,1,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/9/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/8/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/7/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/6/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/5/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/4/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/3/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/2/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,4/1/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/31/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/30/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/29/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/28/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/27/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/26/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/25/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/24/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/23/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/22/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/21/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/20/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/19/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/18/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/17/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/16/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/15/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/14/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/13/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/12/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/11/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/10/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/9/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/8/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/7/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/6/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/5/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/4/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/3/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/2/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,3/1/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/29/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/28/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/27/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/26/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/25/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/24/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/23/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/22/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/21/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/20/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/19/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/18/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/17/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/16/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/15/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/14/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/13/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/12/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/11/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/10/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/9/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/8/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/7/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/6/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/5/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/4/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/3/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/2/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,2/1/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,1/31/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,1/30/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,1/29/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,1/28/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,1/27/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,1/26/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,1/25/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,1/24/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,1/23/2020,0,DJI,2,202,14
,Djibouti,11.8251,42.5903,1/22/2020,0,DJI,2,202,14
,Dominica,15.415,-61.371,4/27/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/26/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/25/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/24/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/23/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/22/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/21/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/20/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/19/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/18/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/17/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/16/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/15/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/14/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/13/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/12/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/11/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/10/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/9/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/8/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/7/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/6/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/5/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/4/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/3/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/2/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,4/1/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/31/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/30/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/29/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/28/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/27/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/26/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/25/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/24/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/23/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/22/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/21/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/20/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/19/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/18/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/17/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/16/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/15/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/14/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/13/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/12/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/11/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/10/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/9/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/8/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/7/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/6/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/5/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/4/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/3/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/2/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,3/1/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/29/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/28/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/27/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/26/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/25/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/24/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/23/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/22/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/21/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/20/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/19/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/18/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/17/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/16/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/15/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/14/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/13/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/12/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/11/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/10/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/9/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/8/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/7/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/6/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/5/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/4/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/3/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/2/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,2/1/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,1/31/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,1/30/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,1/29/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,1/28/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,1/27/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,1/26/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,1/25/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,1/24/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,1/23/2020,0,DMA,19,419,29
,Dominica,15.415,-61.371,1/22/2020,0,DMA,19,419,29
,Dominican Republic,18.7357,-70.1627,4/27/2020,282,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/26/2020,278,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/25/2020,273,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/24/2020,267,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/23/2020,265,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/22/2020,260,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/21/2020,245,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/20/2020,235,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/19/2020,226,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/18/2020,217,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/17/2020,200,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/16/2020,196,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/15/2020,189,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/14/2020,183,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/13/2020,177,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/12/2020,173,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/11/2020,135,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/10/2020,126,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/9/2020,118,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/8/2020,108,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/7/2020,98,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/6/2020,86,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/5/2020,82,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/4/2020,68,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/3/2020,68,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/2/2020,60,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,4/1/2020,57,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/31/2020,51,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/30/2020,42,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/29/2020,39,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/28/2020,28,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/27/2020,20,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/26/2020,10,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/25/2020,10,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/24/2020,6,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/23/2020,3,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/22/2020,3,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/21/2020,2,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/20/2020,2,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/19/2020,2,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/18/2020,1,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/17/2020,1,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/16/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/15/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/14/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/13/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/12/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/11/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/10/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/9/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/8/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/7/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/6/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/5/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/4/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/3/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/2/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,3/1/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/29/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/28/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/27/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/26/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/25/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/24/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/23/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/22/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/21/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/20/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/19/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/18/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/17/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/16/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/15/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/14/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/13/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/12/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/11/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/10/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/9/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/8/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/7/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/6/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/5/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/4/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/3/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/2/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,2/1/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,1/31/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,1/30/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,1/29/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,1/28/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,1/27/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,1/26/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,1/25/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,1/24/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,1/23/2020,0,DOM,19,419,29
,Dominican Republic,18.7357,-70.1627,1/22/2020,0,DOM,19,419,29
,Ecuador,-1.8312,-78.1834,4/27/2020,663,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/26/2020,576,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/25/2020,576,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/24/2020,576,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/23/2020,560,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/22/2020,537,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/21/2020,520,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/20/2020,507,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/19/2020,474,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/18/2020,456,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/17/2020,421,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/16/2020,403,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/15/2020,388,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/14/2020,369,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/13/2020,355,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/12/2020,333,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/11/2020,315,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/10/2020,297,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/9/2020,272,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/8/2020,242,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/7/2020,191,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/6/2020,191,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/5/2020,180,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/4/2020,172,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/3/2020,145,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/2/2020,120,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,4/1/2020,93,ECU,19,419,5
,Ecuador,-1.8312,-78.1834,3/31/2020,75,ECU,19,419,5
