date,STATE,COUNTY,DAILY_AQI_VALUE,AQI_Base,AQI_change
3/10/20,Nevada,Douglas,20.0,20.0,0
3/11/20,Nevada,Douglas,13.0,20.0,-7
3/12/20,Nevada,Douglas,14.0,20.0,-6
3/13/20,Nevada,Douglas,13.0,20.0,-7
3/16/20,Nevada,Douglas,9.0,20.0,-11
3/17/20,Nevada,Douglas,5.0,20.0,-15
3/18/20,Nevada,Douglas,3.0,20.0,-17
3/19/20,Nevada,Douglas,12.0,20.0,-8
3/20/20,Nevada,Douglas,17.0,20.0,-3
3/23/20,Nevada,Douglas,10.0,20.0,-10
3/24/20,Nevada,Douglas,1.0,20.0,-19
3/25/20,Nevada,Douglas,5.0,20.0,-15
3/26/20,Nevada,Douglas,10.0,20.0,-10
3/27/20,Nevada,Douglas,11.0,20.0,-9
3/30/20,Nevada,Douglas,8.0,20.0,-12
3/31/20,Nevada,Douglas,0.0,20.0,-20
4/1/20,Nevada,Douglas,7.0,20.0,-13
4/2/20,Nevada,Douglas,15.0,20.0,-5
4/3/20,Nevada,Douglas,10.0,20.0,-10
4/6/20,Nevada,Douglas,14.0,20.0,-6
4/7/20,Nevada,Douglas,13.0,20.0,-7
4/8/20,Nevada,Douglas,24.0,20.0,4
4/9/20,Nevada,Douglas,5.0,20.0,-15
4/10/20,Nevada,Douglas,6.0,20.0,-14
2/15/20,Nevada,Washoe,22.5,22.5,0
2/16/20,Nevada,Washoe,13.8,22.5,-8.7
2/17/20,Nevada,Washoe,22.8,22.5,0.3
2/18/20,Nevada,Washoe,14.3,22.5,-8.2
2/19/20,Nevada,Washoe,24.5,22.5,2
2/20/20,Nevada,Washoe,23.8,22.5,1.3
2/21/20,Nevada,Washoe,27.0,22.5,4.5
2/22/20,Nevada,Washoe,25.3,22.5,2.8
2/23/20,Nevada,Washoe,26.3,22.5,3.8
2/24/20,Nevada,Washoe,18.8,22.5,-3.7
2/25/20,Nevada,Washoe,21.3,22.5,-1.2
2/26/20,Nevada,Washoe,23.3,22.5,0.8
2/27/20,Nevada,Washoe,24.5,22.5,2
2/28/20,Nevada,Washoe,26.5,22.5,4
2/29/20,Nevada,Washoe,19.5,22.5,-3
3/1/20,Nevada,Washoe,13.8,22.5,-8.7
3/2/20,Nevada,Washoe,24.8,22.5,2.3
3/3/20,Nevada,Washoe,29.0,22.5,6.5
3/4/20,Nevada,Washoe,25.7,22.5,3.2
3/5/20,Nevada,Washoe,37.3,22.5,14.8
3/6/20,Nevada,Washoe,26.0,22.5,3.5
3/7/20,Nevada,Washoe,16.0,22.5,-6.5
3/8/20,Nevada,Washoe,15.3,22.5,-7.2
3/9/20,Nevada,Washoe,18.7,22.5,-3.8
3/10/20,Nevada,Washoe,17.0,22.5,-5.5
3/11/20,Nevada,Washoe,21.0,22.5,-1.5
3/12/20,Nevada,Washoe,22.3,22.5,-0.2
3/13/20,Nevada,Washoe,28.3,22.5,5.8
3/14/20,Nevada,Washoe,14.3,22.5,-8.2
3/15/20,Nevada,Washoe,9.7,22.5,-12.8
3/16/20,Nevada,Washoe,15.3,22.5,-7.2
3/17/20,Nevada,Washoe,14.3,22.5,-8.2
3/18/20,Nevada,Washoe,16.3,22.5,-6.2
3/19/20,Nevada,Washoe,21.7,22.5,-0.8
3/20/20,Nevada,Washoe,26.7,22.5,4.2
3/21/20,Nevada,Washoe,24.3,22.5,1.8
3/22/20,Nevada,Washoe,24.3,22.5,1.8
3/23/20,Nevada,Washoe,20.0,22.5,-2.5
3/24/20,Nevada,Washoe,13.3,22.5,-9.2
3/25/20,Nevada,Washoe,12.0,22.5,-10.5
3/26/20,Nevada,Washoe,19.3,22.5,-3.2
3/27/20,Nevada,Washoe,23.3,22.5,0.8
3/28/20,Nevada,Washoe,24.0,22.5,1.5
3/29/20,Nevada,Washoe,15.0,22.5,-7.5
3/30/20,Nevada,Washoe,19.0,22.5,-3.5
3/31/20,Nevada,Washoe,14.7,22.5,-7.8
4/1/20,Nevada,Washoe,17.7,22.5,-4.8
4/2/20,Nevada,Washoe,17.3,22.5,-5.2
4/3/20,Nevada,Washoe,18.7,22.5,-3.8
4/4/20,Nevada,Washoe,18.0,22.5,-4.5
4/5/20,Nevada,Washoe,12.3,22.5,-10.2
4/6/20,Nevada,Washoe,19.7,22.5,-2.8
4/7/20,Nevada,Washoe,22.0,22.5,-0.5
4/8/20,Nevada,Washoe,26.0,22.5,3.5
4/9/20,Nevada,Washoe,16.7,22.5,-5.8
4/10/20,Nevada,Washoe,17.0,22.5,-5.5
4/11/20,Nevada,Washoe,23.3,22.5,0.8
2/15/20,New Hampshire,Cheshire,14.0,14.0,0
2/17/20,New Hampshire,Cheshire,56.0,14.0,42
2/18/20,New Hampshire,Cheshire,29.0,14.0,15
2/19/20,New Hampshire,Cheshire,10.0,14.0,-4
2/20/20,New Hampshire,Cheshire,13.0,14.0,-1
2/21/20,New Hampshire,Cheshire,20.0,14.0,6
2/22/20,New Hampshire,Cheshire,56.0,14.0,42
2/24/20,New Hampshire,Cheshire,59.0,14.0,45
2/25/20,New Hampshire,Cheshire,58.0,14.0,44
2/26/20,New Hampshire,Cheshire,49.0,14.0,35
2/27/20,New Hampshire,Cheshire,4.0,14.0,-10
2/28/20,New Hampshire,Cheshire,3.0,14.0,-11
2/29/20,New Hampshire,Cheshire,15.0,14.0,1
3/2/20,New Hampshire,Cheshire,28.0,14.0,14
3/3/20,New Hampshire,Cheshire,37.0,14.0,23
3/4/20,New Hampshire,Cheshire,12.0,14.0,-2
3/5/20,New Hampshire,Cheshire,19.0,14.0,5
3/6/20,New Hampshire,Cheshire,23.0,14.0,9
3/7/20,New Hampshire,Cheshire,17.0,14.0,3
3/9/20,New Hampshire,Cheshire,46.0,14.0,32
3/10/20,New Hampshire,Cheshire,38.0,14.0,24
3/11/20,New Hampshire,Cheshire,11.0,14.0,-3
3/12/20,New Hampshire,Cheshire,20.0,14.0,6
3/13/20,New Hampshire,Cheshire,9.0,14.0,-5
3/14/20,New Hampshire,Cheshire,8.0,14.0,-6
3/16/20,New Hampshire,Cheshire,7.0,14.0,-7
3/17/20,New Hampshire,Cheshire,19.0,14.0,5
3/18/20,New Hampshire,Cheshire,18.0,14.0,4
3/19/20,New Hampshire,Cheshire,11.0,14.0,-3
3/20/20,New Hampshire,Cheshire,10.0,14.0,-4
3/21/20,New Hampshire,Cheshire,13.0,14.0,-1
3/23/20,New Hampshire,Cheshire,11.0,14.0,-3
3/24/20,New Hampshire,Cheshire,17.0,14.0,3
3/25/20,New Hampshire,Cheshire,31.0,14.0,17
3/26/20,New Hampshire,Cheshire,27.0,14.0,13
3/27/20,New Hampshire,Cheshire,13.0,14.0,-1
3/30/20,New Hampshire,Cheshire,4.0,14.0,-10
3/31/20,New Hampshire,Cheshire,18.0,14.0,4
4/1/20,New Hampshire,Cheshire,15.0,14.0,1
4/2/20,New Hampshire,Cheshire,2.0,14.0,-12
4/3/20,New Hampshire,Cheshire,2.0,14.0,-12
4/6/20,New Hampshire,Cheshire,15.0,14.0,1
4/7/20,New Hampshire,Cheshire,18.0,14.0,4
4/8/20,New Hampshire,Cheshire,11.0,14.0,-3
4/9/20,New Hampshire,Cheshire,18.0,14.0,4
4/10/20,New Hampshire,Cheshire,5.0,14.0,-9
2/15/20,New Hampshire,Grafton,21.0,21.0,0
2/16/20,New Hampshire,Grafton,34.0,21.0,13
2/17/20,New Hampshire,Grafton,23.0,21.0,2
2/18/20,New Hampshire,Grafton,21.0,21.0,0
2/19/20,New Hampshire,Grafton,2.0,21.0,-19
2/20/20,New Hampshire,Grafton,20.0,21.0,-1
2/21/20,New Hampshire,Grafton,25.0,21.0,4
2/22/20,New Hampshire,Grafton,30.0,21.0,9
2/23/20,New Hampshire,Grafton,38.0,21.0,17
2/24/20,New Hampshire,Grafton,39.0,21.0,18
2/25/20,New Hampshire,Grafton,47.0,21.0,26
2/26/20,New Hampshire,Grafton,42.0,21.0,21
2/27/20,New Hampshire,Grafton,0.0,21.0,-21
2/28/20,New Hampshire,Grafton,1.0,21.0,-20
2/29/20,New Hampshire,Grafton,3.0,21.0,-18
3/1/20,New Hampshire,Grafton,13.0,21.0,-8
3/2/20,New Hampshire,Grafton,36.0,21.0,15
3/3/20,New Hampshire,Grafton,30.0,21.0,9
3/4/20,New Hampshire,Grafton,5.0,21.0,-16
3/5/20,New Hampshire,Grafton,7.0,21.0,-14
3/6/20,New Hampshire,Grafton,21.0,21.0,0
3/7/20,New Hampshire,Grafton,8.0,21.0,-13
3/8/20,New Hampshire,Grafton,22.0,21.0,1
3/9/20,New Hampshire,Grafton,35.0,21.0,14
3/10/20,New Hampshire,Grafton,31.0,21.0,10
3/11/20,New Hampshire,Grafton,5.0,21.0,-16
3/12/20,New Hampshire,Grafton,23.0,21.0,2
3/13/20,New Hampshire,Grafton,3.0,21.0,-18
3/14/20,New Hampshire,Grafton,2.0,21.0,-19
3/15/20,New Hampshire,Grafton,18.0,21.0,-3
3/16/20,New Hampshire,Grafton,15.0,21.0,-6
3/17/20,New Hampshire,Grafton,14.0,21.0,-7
3/18/20,New Hampshire,Grafton,15.0,21.0,-6
3/19/20,New Hampshire,Grafton,13.0,21.0,-8
3/20/20,New Hampshire,Grafton,6.0,21.0,-15
3/21/20,New Hampshire,Grafton,13.0,21.0,-8
3/23/20,New Hampshire,Grafton,18.0,21.0,-3
3/24/20,New Hampshire,Grafton,9.0,21.0,-12
3/25/20,New Hampshire,Grafton,27.0,21.0,6
3/26/20,New Hampshire,Grafton,28.0,21.0,7
3/27/20,New Hampshire,Grafton,13.0,21.0,-8
3/30/20,New Hampshire,Grafton,4.0,21.0,-17
3/31/20,New Hampshire,Grafton,13.0,21.0,-8
4/1/20,New Hampshire,Grafton,11.0,21.0,-10
4/2/20,New Hampshire,Grafton,1.0,21.0,-20
4/3/20,New Hampshire,Grafton,5.0,21.0,-16
4/6/20,New Hampshire,Grafton,9.0,21.0,-12
4/7/20,New Hampshire,Grafton,14.0,21.0,-7
4/8/20,New Hampshire,Grafton,13.0,21.0,-8
4/9/20,New Hampshire,Grafton,9.0,21.0,-12
4/10/20,New Hampshire,Grafton,8.0,21.0,-13
2/15/20,New Hampshire,Hillsborough,10.0,10.0,0
2/16/20,New Hampshire,Hillsborough,25.0,10.0,15
2/17/20,New Hampshire,Hillsborough,26.0,10.0,16
2/18/20,New Hampshire,Hillsborough,4.0,10.0,-6
2/19/20,New Hampshire,Hillsborough,10.0,10.0,0
2/20/20,New Hampshire,Hillsborough,8.0,10.0,-2
2/21/20,New Hampshire,Hillsborough,12.0,10.0,2
2/22/20,New Hampshire,Hillsborough,26.0,10.0,16
2/23/20,New Hampshire,Hillsborough,36.0,10.0,26
2/24/20,New Hampshire,Hillsborough,36.0,10.0,26
2/25/20,New Hampshire,Hillsborough,40.0,10.0,30
2/26/20,New Hampshire,Hillsborough,30.0,10.0,20
2/27/20,New Hampshire,Hillsborough,8.0,10.0,-2
2/28/20,New Hampshire,Hillsborough,9.0,10.0,-1
2/29/20,New Hampshire,Hillsborough,13.0,10.0,3
3/1/20,New Hampshire,Hillsborough,15.0,10.0,5
3/2/20,New Hampshire,Hillsborough,25.0,10.0,15
3/3/20,New Hampshire,Hillsborough,29.0,10.0,19
3/4/20,New Hampshire,Hillsborough,16.0,10.0,6
3/5/20,New Hampshire,Hillsborough,10.0,10.0,0
3/6/20,New Hampshire,Hillsborough,10.0,10.0,0
3/7/20,New Hampshire,Hillsborough,8.0,10.0,-2
3/8/20,New Hampshire,Hillsborough,13.0,10.0,3
3/9/20,New Hampshire,Hillsborough,19.0,10.0,9
3/10/20,New Hampshire,Hillsborough,23.0,10.0,13
3/11/20,New Hampshire,Hillsborough,10.0,10.0,0
3/12/20,New Hampshire,Hillsborough,14.0,10.0,4
3/13/20,New Hampshire,Hillsborough,3.0,10.0,-7
3/14/20,New Hampshire,Hillsborough,7.0,10.0,-3
3/15/20,New Hampshire,Hillsborough,12.0,10.0,2
3/16/20,New Hampshire,Hillsborough,13.0,10.0,3
3/17/20,New Hampshire,Hillsborough,10.0,10.0,0
3/18/20,New Hampshire,Hillsborough,13.0,10.0,3
3/19/20,New Hampshire,Hillsborough,1.0,10.0,-9
3/20/20,New Hampshire,Hillsborough,0.0,10.0,-10
3/21/20,New Hampshire,Hillsborough,14.0,10.0,4
3/22/20,New Hampshire,Hillsborough,15.0,10.0,5
3/23/20,New Hampshire,Hillsborough,9.0,10.0,-1
3/24/20,New Hampshire,Hillsborough,8.0,10.0,-2
3/25/20,New Hampshire,Hillsborough,17.0,10.0,7
3/26/20,New Hampshire,Hillsborough,12.0,10.0,2
3/27/20,New Hampshire,Hillsborough,11.0,10.0,1
3/28/20,New Hampshire,Hillsborough,12.0,10.0,2
3/29/20,New Hampshire,Hillsborough,1.0,10.0,-9
3/30/20,New Hampshire,Hillsborough,1.0,10.0,-9
3/31/20,New Hampshire,Hillsborough,9.0,10.0,-1
4/1/20,New Hampshire,Hillsborough,7.0,10.0,-3
4/2/20,New Hampshire,Hillsborough,1.0,10.0,-9
4/3/20,New Hampshire,Hillsborough,2.0,10.0,-8
4/4/20,New Hampshire,Hillsborough,2.0,10.0,-8
4/5/20,New Hampshire,Hillsborough,24.0,10.0,14
4/6/20,New Hampshire,Hillsborough,4.0,10.0,-6
4/7/20,New Hampshire,Hillsborough,9.0,10.0,-1
4/8/20,New Hampshire,Hillsborough,10.0,10.0,0
4/9/20,New Hampshire,Hillsborough,6.0,10.0,-4
4/10/20,New Hampshire,Hillsborough,6.0,10.0,-4
4/11/20,New Hampshire,Hillsborough,5.0,10.0,-5
2/15/20,New Hampshire,Rockingham,20.0,20.0,0
2/16/20,New Hampshire,Rockingham,35.0,20.0,15
2/17/20,New Hampshire,Rockingham,31.5,20.0,11.5
2/18/20,New Hampshire,Rockingham,24.0,20.0,4
2/19/20,New Hampshire,Rockingham,17.0,20.0,-3
2/20/20,New Hampshire,Rockingham,13.0,20.0,-7
2/21/20,New Hampshire,Rockingham,20.0,20.0,0
2/22/20,New Hampshire,Rockingham,27.0,20.0,7
2/23/20,New Hampshire,Rockingham,43.0,20.0,23
2/24/20,New Hampshire,Rockingham,49.5,20.0,29.5
2/25/20,New Hampshire,Rockingham,52.0,20.0,32
2/26/20,New Hampshire,Rockingham,46.5,20.0,26.5
2/27/20,New Hampshire,Rockingham,14.0,20.0,-6
2/28/20,New Hampshire,Rockingham,14.5,20.0,-5.5
2/29/20,New Hampshire,Rockingham,20.0,20.0,0
3/1/20,New Hampshire,Rockingham,19.5,20.0,-0.5
3/2/20,New Hampshire,Rockingham,33.5,20.0,13.5
3/3/20,New Hampshire,Rockingham,47.0,20.0,27
3/4/20,New Hampshire,Rockingham,21.5,20.0,1.5
3/5/20,New Hampshire,Rockingham,19.0,20.0,-1
3/6/20,New Hampshire,Rockingham,24.5,20.0,4.5
3/7/20,New Hampshire,Rockingham,10.5,20.0,-9.5
3/8/20,New Hampshire,Rockingham,16.0,20.0,-4
3/9/20,New Hampshire,Rockingham,18.0,20.0,-2
3/10/20,New Hampshire,Rockingham,34.0,20.0,14
3/11/20,New Hampshire,Rockingham,15.0,20.0,-5
3/12/20,New Hampshire,Rockingham,19.5,20.0,-0.5
3/13/20,New Hampshire,Rockingham,24.0,20.0,4
3/14/20,New Hampshire,Rockingham,10.5,20.0,-9.5
3/15/20,New Hampshire,Rockingham,17.0,20.0,-3
3/16/20,New Hampshire,Rockingham,15.0,20.0,-5
3/17/20,New Hampshire,Rockingham,24.5,20.0,4.5
3/18/20,New Hampshire,Rockingham,19.0,20.0,-1
3/19/20,New Hampshire,Rockingham,17.0,20.0,-3
3/20/20,New Hampshire,Rockingham,18.0,20.0,-2
3/21/20,New Hampshire,Rockingham,19.0,20.0,-1
3/22/20,New Hampshire,Rockingham,20.5,20.0,0.5
3/23/20,New Hampshire,Rockingham,24.0,20.0,4
3/24/20,New Hampshire,Rockingham,13.5,20.0,-6.5
3/25/20,New Hampshire,Rockingham,24.5,20.0,4.5
3/26/20,New Hampshire,Rockingham,25.0,20.0,5
3/27/20,New Hampshire,Rockingham,20.5,20.0,0.5
3/28/20,New Hampshire,Rockingham,26.5,20.0,6.5
3/29/20,New Hampshire,Rockingham,24.5,20.0,4.5
3/30/20,New Hampshire,Rockingham,14.0,20.0,-6
3/31/20,New Hampshire,Rockingham,20.5,20.0,0.5
4/1/20,New Hampshire,Rockingham,14.5,20.0,-5.5
4/2/20,New Hampshire,Rockingham,15.0,20.0,-5
4/3/20,New Hampshire,Rockingham,6.5,20.0,-13.5
4/4/20,New Hampshire,Rockingham,21.5,20.0,1.5
4/5/20,New Hampshire,Rockingham,37.5,20.0,17.5
4/6/20,New Hampshire,Rockingham,17.5,20.0,-2.5
4/7/20,New Hampshire,Rockingham,23.5,20.0,3.5
4/8/20,New Hampshire,Rockingham,26.5,20.0,6.5
4/9/20,New Hampshire,Rockingham,27.5,20.0,7.5
4/10/20,New Hampshire,Rockingham,11.5,20.0,-8.5
4/11/20,New Hampshire,Rockingham,11.0,20.0,-9
2/15/20,New Jersey,Atlantic,19.0,19.0,0
2/16/20,New Jersey,Atlantic,25.0,19.0,6
2/17/20,New Jersey,Atlantic,40.0,19.0,21
2/19/20,New Jersey,Atlantic,26.0,19.0,7
2/20/20,New Jersey,Atlantic,34.0,19.0,15
2/21/20,New Jersey,Atlantic,26.0,19.0,7
2/22/20,New Jersey,Atlantic,31.0,19.0,12
2/23/20,New Jersey,Atlantic,38.0,19.0,19
2/24/20,New Jersey,Atlantic,33.0,19.0,14
2/25/20,New Jersey,Atlantic,19.0,19.0,0
2/26/20,New Jersey,Atlantic,16.0,19.0,-3
2/27/20,New Jersey,Atlantic,20.0,19.0,1
2/28/20,New Jersey,Atlantic,28.0,19.0,9
2/29/20,New Jersey,Atlantic,33.0,19.0,14
3/1/20,New Jersey,Atlantic,24.0,19.0,5
3/2/20,New Jersey,Atlantic,35.0,19.0,16
3/3/20,New Jersey,Atlantic,44.0,19.0,25
3/4/20,New Jersey,Atlantic,16.0,19.0,-3
3/5/20,New Jersey,Atlantic,20.0,19.0,1
3/6/20,New Jersey,Atlantic,18.0,19.0,-1
3/7/20,New Jersey,Atlantic,18.0,19.0,-1
3/8/20,New Jersey,Atlantic,23.0,19.0,4
3/9/20,New Jersey,Atlantic,38.0,19.0,19
3/10/20,New Jersey,Atlantic,34.0,19.0,15
3/11/20,New Jersey,Atlantic,27.0,19.0,8
3/12/20,New Jersey,Atlantic,23.0,19.0,4
3/13/20,New Jersey,Atlantic,25.0,19.0,6
3/14/20,New Jersey,Atlantic,20.0,19.0,1
3/15/20,New Jersey,Atlantic,22.0,19.0,3
3/16/20,New Jersey,Atlantic,25.0,19.0,6
3/17/20,New Jersey,Atlantic,13.0,19.0,-6
3/18/20,New Jersey,Atlantic,26.0,19.0,7
3/19/20,New Jersey,Atlantic,24.0,19.0,5
3/20/20,New Jersey,Atlantic,41.0,19.0,22
3/21/20,New Jersey,Atlantic,27.0,19.0,8
3/22/20,New Jersey,Atlantic,32.0,19.0,13
3/23/20,New Jersey,Atlantic,19.0,19.0,0
3/24/20,New Jersey,Atlantic,14.0,19.0,-5
3/25/20,New Jersey,Atlantic,21.0,19.0,2
3/26/20,New Jersey,Atlantic,21.0,19.0,2
3/27/20,New Jersey,Atlantic,30.0,19.0,11
3/28/20,New Jersey,Atlantic,17.0,19.0,-2
3/29/20,New Jersey,Atlantic,13.0,19.0,-6
3/30/20,New Jersey,Atlantic,23.0,19.0,4
3/31/20,New Jersey,Atlantic,13.0,19.0,-6
4/1/20,New Jersey,Atlantic,20.0,19.0,1
4/2/20,New Jersey,Atlantic,10.0,19.0,-9
4/3/20,New Jersey,Atlantic,11.0,19.0,-8
4/4/20,New Jersey,Atlantic,19.0,19.0,0
4/5/20,New Jersey,Atlantic,18.0,19.0,-1
4/6/20,New Jersey,Atlantic,24.0,19.0,5
4/7/20,New Jersey,Atlantic,31.0,19.0,12
4/8/20,New Jersey,Atlantic,41.0,19.0,22
4/9/20,New Jersey,Atlantic,27.0,19.0,8
4/10/20,New Jersey,Atlantic,18.0,19.0,-1
4/11/20,New Jersey,Atlantic,32.0,19.0,13
2/15/20,New Jersey,Bergen,28.0,28.0,0
2/16/20,New Jersey,Bergen,47.0,28.0,19
2/17/20,New Jersey,Bergen,43.0,28.0,15
2/18/20,New Jersey,Bergen,52.0,28.0,24
2/19/20,New Jersey,Bergen,32.0,28.0,4
2/20/20,New Jersey,Bergen,16.0,28.0,-12
2/21/20,New Jersey,Bergen,19.0,28.0,-9
2/22/20,New Jersey,Bergen,44.0,28.0,16
2/23/20,New Jersey,Bergen,54.0,28.0,26
2/24/20,New Jersey,Bergen,66.0,28.0,38
2/25/20,New Jersey,Bergen,62.0,28.0,34
2/26/20,New Jersey,Bergen,54.0,28.0,26
2/27/20,New Jersey,Bergen,5.0,28.0,-23
2/28/20,New Jersey,Bergen,26.0,28.0,-2
2/29/20,New Jersey,Bergen,10.0,28.0,-18
3/1/20,New Jersey,Bergen,28.0,28.0,0
3/2/20,New Jersey,Bergen,56.0,28.0,28
3/3/20,New Jersey,Bergen,56.0,28.0,28
3/4/20,New Jersey,Bergen,22.0,28.0,-6
3/5/20,New Jersey,Bergen,23.0,28.0,-5
3/6/20,New Jersey,Bergen,35.0,28.0,7
3/7/20,New Jersey,Bergen,12.0,28.0,-16
3/8/20,New Jersey,Bergen,21.0,28.0,-7
3/9/20,New Jersey,Bergen,49.0,28.0,21
3/10/20,New Jersey,Bergen,47.0,28.0,19
3/11/20,New Jersey,Bergen,21.0,28.0,-7
3/12/20,New Jersey,Bergen,47.0,28.0,19
3/13/20,New Jersey,Bergen,46.0,28.0,18
3/14/20,New Jersey,Bergen,16.0,28.0,-12
3/15/20,New Jersey,Bergen,20.0,28.0,-8
3/16/20,New Jersey,Bergen,24.0,28.0,-4
3/17/20,New Jersey,Bergen,39.0,28.0,11
3/18/20,New Jersey,Bergen,33.0,28.0,5
3/19/20,New Jersey,Bergen,33.0,28.0,5
3/20/20,New Jersey,Bergen,61.0,28.0,33
3/21/20,New Jersey,Bergen,11.0,28.0,-17
3/22/20,New Jersey,Bergen,24.0,28.0,-4
3/23/20,New Jersey,Bergen,19.0,28.0,-9
3/24/20,New Jersey,Bergen,25.0,28.0,-3
3/25/20,New Jersey,Bergen,25.0,28.0,-3
2/15/20,New Jersey,Camden,23.0,23.0,0
2/16/20,New Jersey,Camden,35.0,23.0,12
2/17/20,New Jersey,Camden,54.0,23.0,31
2/19/20,New Jersey,Camden,42.0,23.0,19
2/20/20,New Jersey,Camden,30.0,23.0,7
2/21/20,New Jersey,Camden,25.0,23.0,2
2/22/20,New Jersey,Camden,55.0,23.0,32
2/23/20,New Jersey,Camden,48.0,23.0,25
2/24/20,New Jersey,Camden,59.0,23.0,36
2/25/20,New Jersey,Camden,26.0,23.0,3
2/26/20,New Jersey,Camden,24.0,23.0,1
2/28/20,New Jersey,Camden,54.0,23.0,31
3/2/20,New Jersey,Camden,46.0,23.0,23
3/3/20,New Jersey,Camden,48.0,23.0,25
3/4/20,New Jersey,Camden,52.0,23.0,29
3/5/20,New Jersey,Camden,35.0,23.0,12
3/6/20,New Jersey,Camden,40.0,23.0,17
3/7/20,New Jersey,Camden,21.0,23.0,-2
3/8/20,New Jersey,Camden,35.0,23.0,12
3/9/20,New Jersey,Camden,40.0,23.0,17
3/10/20,New Jersey,Camden,33.0,23.0,10
3/11/20,New Jersey,Camden,32.0,23.0,9
3/12/20,New Jersey,Camden,44.0,23.0,21
3/13/20,New Jersey,Camden,36.0,23.0,13
3/14/20,New Jersey,Camden,21.0,23.0,-2
3/15/20,New Jersey,Camden,20.0,23.0,-3
3/16/20,New Jersey,Camden,20.0,23.0,-3
3/17/20,New Jersey,Camden,32.0,23.0,9
3/18/20,New Jersey,Camden,30.0,23.0,7
3/19/20,New Jersey,Camden,18.0,23.0,-5
3/20/20,New Jersey,Camden,37.0,23.0,14
3/21/20,New Jersey,Camden,37.0,23.0,14
3/22/20,New Jersey,Camden,29.0,23.0,6
3/24/20,New Jersey,Camden,23.0,23.0,0
3/25/20,New Jersey,Camden,22.0,23.0,-1
3/26/20,New Jersey,Camden,32.0,23.0,9
3/27/20,New Jersey,Camden,28.0,23.0,5
3/28/20,New Jersey,Camden,29.0,23.0,6
3/29/20,New Jersey,Camden,15.0,23.0,-8
3/30/20,New Jersey,Camden,26.0,23.0,3
3/31/20,New Jersey,Camden,27.0,23.0,4
4/1/20,New Jersey,Camden,17.0,23.0,-6
4/2/20,New Jersey,Camden,15.0,23.0,-8
4/3/20,New Jersey,Camden,15.0,23.0,-8
4/4/20,New Jersey,Camden,12.0,23.0,-11
4/5/20,New Jersey,Camden,31.0,23.0,8
4/6/20,New Jersey,Camden,22.0,23.0,-1
4/7/20,New Jersey,Camden,35.0,23.0,12
4/8/20,New Jersey,Camden,24.0,23.0,1
4/10/20,New Jersey,Camden,39.0,23.0,16
4/11/20,New Jersey,Camden,20.0,23.0,-3
2/15/20,New Jersey,Cumberland,35.0,35.0,0
2/16/20,New Jersey,Cumberland,36.0,35.0,1
2/17/20,New Jersey,Cumberland,48.0,35.0,13
2/18/20,New Jersey,Cumberland,39.0,35.0,4
2/20/20,New Jersey,Cumberland,39.0,35.0,4
2/21/20,New Jersey,Cumberland,34.0,35.0,-1
2/22/20,New Jersey,Cumberland,46.0,35.0,11
2/23/20,New Jersey,Cumberland,44.0,35.0,9
2/24/20,New Jersey,Cumberland,52.0,35.0,17
2/25/20,New Jersey,Cumberland,24.0,35.0,-11
2/26/20,New Jersey,Cumberland,8.0,35.0,-27
2/27/20,New Jersey,Cumberland,12.0,35.0,-23
2/28/20,New Jersey,Cumberland,35.0,35.0,0
2/29/20,New Jersey,Cumberland,35.0,35.0,0
3/1/20,New Jersey,Cumberland,33.0,35.0,-2
3/2/20,New Jersey,Cumberland,38.0,35.0,3
3/3/20,New Jersey,Cumberland,43.0,35.0,8
3/4/20,New Jersey,Cumberland,13.0,35.0,-22
3/5/20,New Jersey,Cumberland,51.0,35.0,16
3/6/20,New Jersey,Cumberland,25.0,35.0,-10
3/7/20,New Jersey,Cumberland,23.0,35.0,-12
3/8/20,New Jersey,Cumberland,20.0,35.0,-15
3/9/20,New Jersey,Cumberland,26.0,35.0,-9
3/10/20,New Jersey,Cumberland,39.0,35.0,4
3/11/20,New Jersey,Cumberland,38.0,35.0,3
3/12/20,New Jersey,Cumberland,35.0,35.0,0
3/13/20,New Jersey,Cumberland,32.0,35.0,-3
3/14/20,New Jersey,Cumberland,25.0,35.0,-10
3/15/20,New Jersey,Cumberland,37.0,35.0,2
3/16/20,New Jersey,Cumberland,15.0,35.0,-20
3/17/20,New Jersey,Cumberland,42.0,35.0,7
3/18/20,New Jersey,Cumberland,28.0,35.0,-7
3/19/20,New Jersey,Cumberland,23.0,35.0,-12
3/24/20,New Jersey,Cumberland,44.0,35.0,9
3/25/20,New Jersey,Cumberland,18.0,35.0,-17
3/26/20,New Jersey,Cumberland,37.0,35.0,2
3/27/20,New Jersey,Cumberland,27.0,35.0,-8
3/29/20,New Jersey,Cumberland,19.0,35.0,-16
3/30/20,New Jersey,Cumberland,32.0,35.0,-3
3/31/20,New Jersey,Cumberland,20.0,35.0,-15
4/1/20,New Jersey,Cumberland,24.0,35.0,-11
4/2/20,New Jersey,Cumberland,15.0,35.0,-20
4/5/20,New Jersey,Cumberland,9.0,35.0,-26
4/6/20,New Jersey,Cumberland,33.0,35.0,-2
4/7/20,New Jersey,Cumberland,26.0,35.0,-9
4/8/20,New Jersey,Cumberland,30.0,35.0,-5
4/9/20,New Jersey,Cumberland,33.0,35.0,-2
4/10/20,New Jersey,Cumberland,23.0,35.0,-12
