,Date,Country,City,Specie,count,min,max,median,variance
428415,2020-04-24,CN,Beijing,pm25,449,5.0,155.0,55.0,12158.4
428416,2020-04-26,CN,Beijing,pm25,449,5.0,179.0,50.0,6379.87
428417,2020-02-11,CN,Beijing,pm25,450,172.0,380.0,247.0,16860.0
428418,2020-04-25,CN,Beijing,pm25,452,5.0,166.0,42.0,5025.74
428419,2020-05-05,CN,Beijing,pm25,456,63.0,195.0,132.0,5954.88
428420,2020-02-13,CN,Beijing,pm25,450,168.0,327.0,261.0,17633.5
428421,2020-04-18,CN,Beijing,pm25,464,65.0,151.0,95.0,2850.05
428422,2020-01-06,CN,Beijing,pm25,469,63.0,180.0,154.0,4179.82
428423,2020-02-20,CN,Beijing,pm25,454,157.0,194.0,179.0,406.78
428424,2020-03-01,CN,Beijing,pm25,470,5.0,157.0,38.0,26867.9
428425,2020-04-06,CN,Beijing,pm25,453,76.0,187.0,157.0,6749.38
428426,2020-04-07,CN,Beijing,pm25,447,34.0,207.0,122.0,19037.2
428427,2020-04-15,CN,Beijing,pm25,427,87.0,410.0,153.0,4042.14
428428,2020-01-05,CN,Beijing,pm25,476,76.0,189.0,154.0,1193.91
428429,2020-02-19,CN,Beijing,pm25,450,57.0,194.0,152.0,14666.6
428430,2020-05-01,CN,Beijing,pm25,456,89.0,240.0,176.0,6077.92
428431,2020-05-02,CN,Beijing,pm25,453,74.0,178.0,147.0,6277.5
428432,2020-05-07,CN,Beijing,pm25,450,42.0,255.0,167.0,12331.1
428433,2020-01-24,CN,Beijing,pm25,466,50.0,224.0,157.0,6507.37
428434,2020-02-27,CN,Beijing,pm25,455,25.0,154.0,78.0,2909.09
428435,2020-04-09,CN,Beijing,pm25,449,63.0,157.0,97.0,1803.71
428436,2020-04-10,CN,Beijing,pm25,453,72.0,161.0,109.0,5380.47
428437,2020-05-08,CN,Beijing,pm25,300,5.0,189.0,119.0,16270.2
428438,2020-01-11,CN,Beijing,pm25,475,5.0,134.0,42.0,2779.3
428439,2020-03-26,CN,Beijing,pm25,426,5.0,165.0,21.0,19215.2
428440,2019-12-30,CN,Beijing,pm25,401,5.0,147.0,34.0,1973.73
428441,2020-02-02,CN,Beijing,pm25,471,5.0,155.0,99.0,20163.9
428442,2020-02-25,CN,Beijing,pm25,461,57.0,195.0,142.0,6946.65
428443,2020-03-22,CN,Beijing,pm25,454,30.0,204.0,85.0,7164.1
428444,2020-03-24,CN,Beijing,pm25,439,46.0,182.0,99.0,16672.7
428445,2020-05-06,CN,Beijing,pm25,452,59.0,199.0,164.0,8170.14
428446,2020-03-21,CN,Beijing,pm25,456,9.0,168.0,82.0,8817.0
428447,2020-03-27,CN,Beijing,pm25,438,5.0,61.0,21.0,1446.71
428448,2020-03-28,CN,Beijing,pm25,465,5.0,104.0,30.0,4613.88
428449,2020-04-30,CN,Beijing,pm25,451,139.0,286.0,167.0,1589.07
428450,2020-01-02,CN,Beijing,pm25,450,85.0,189.0,152.0,3158.64
428451,2020-01-19,CN,Beijing,pm25,479,5.0,335.0,91.0,30541.3
428452,2020-02-03,CN,Beijing,pm25,469,5.0,824.0,38.0,30920.2
428453,2020-02-18,CN,Beijing,pm25,454,17.0,142.0,61.0,2796.32
428454,2020-02-21,CN,Beijing,pm25,450,5.0,231.0,177.0,42377.3
428455,2020-01-31,CN,Beijing,pm25,478,5.0,212.0,152.0,27976.1
428456,2020-03-06,CN,Beijing,pm25,448,117.0,195.0,165.0,1633.57
428457,2020-04-05,CN,Beijing,pm25,451,53.0,162.0,82.0,2676.32
428458,2020-04-14,CN,Beijing,pm25,421,70.0,245.0,158.0,6155.6
428459,2020-04-21,CN,Beijing,pm25,454,5.0,152.0,30.0,2283.89
428460,2020-04-12,CN,Beijing,pm25,447,5.0,692.0,59.0,13858.7
428461,2020-05-04,CN,Beijing,pm25,453,42.0,167.0,93.0,4875.39
428462,2020-01-14,CN,Beijing,pm25,444,21.0,142.0,59.0,3437.17
428463,2020-01-16,CN,Beijing,pm25,454,13.0,370.0,99.0,48076.9
428464,2020-01-18,CN,Beijing,pm25,451,42.0,414.0,287.0,63937.9
428465,2020-01-21,CN,Beijing,pm25,425,59.0,163.0,122.0,5221.24
428466,2020-04-03,CN,Beijing,pm25,443,5.0,129.0,50.0,8349.07
428467,2020-04-08,CN,Beijing,pm25,450,30.0,164.0,70.0,1947.55
428468,2020-01-17,CN,Beijing,pm25,470,89.0,450.0,159.0,15555.1
428469,2020-02-16,CN,Beijing,pm25,431,5.0,93.0,17.0,1064.97
428470,2020-02-28,CN,Beijing,pm25,451,91.0,198.0,151.0,6395.48
428471,2020-03-31,CN,Beijing,pm25,459,59.0,177.0,154.0,3295.75
428472,2020-02-14,CN,Beijing,pm25,441,9.0,260.0,76.0,43002.9
428473,2020-02-26,CN,Beijing,pm25,446,50.0,174.0,89.0,5841.39
428474,2020-03-19,CN,Beijing,pm25,434,5.0,104.0,25.0,4064.23
428475,2020-01-01,CN,Beijing,pm25,441,57.0,168.0,104.0,5778.64
428476,2020-01-04,CN,Beijing,pm25,457,30.0,282.0,112.0,21448.4
428477,2020-02-08,CN,Beijing,pm25,475,25.0,286.0,158.0,22278.4
428478,2020-03-14,CN,Beijing,pm25,445,5.0,134.0,25.0,10293.6
428479,2020-03-23,CN,Beijing,pm25,455,9.0,169.0,87.0,10887.8
428480,2020-04-29,CN,Beijing,pm25,451,82.0,413.0,154.0,7389.48
428481,2020-01-08,CN,Beijing,pm25,467,5.0,166.0,46.0,14717.1
428482,2020-02-12,CN,Beijing,pm25,452,195.0,348.0,266.0,6830.8
428483,2020-02-29,CN,Beijing,pm25,460,65.0,211.0,159.0,8600.86
428484,2020-04-27,CN,Beijing,pm25,444,34.0,176.0,117.0,5381.07
428485,2020-05-03,CN,Beijing,pm25,449,80.0,174.0,153.0,6078.62
428486,2020-01-12,CN,Beijing,pm25,476,21.0,177.0,68.0,6249.26
428487,2020-03-05,CN,Beijing,pm25,454,50.0,163.0,102.0,7385.66
428488,2020-01-20,CN,Beijing,pm25,382,5.0,95.0,30.0,3927.25
428489,2020-01-27,CN,Beijing,pm25,480,162.0,405.0,232.0,18711.1
428490,2020-03-11,CN,Beijing,pm25,426,5.0,159.0,85.0,15983.8
428491,2020-03-16,CN,Beijing,pm25,449,17.0,152.0,72.0,5436.39
428492,2020-03-30,CN,Beijing,pm25,472,65.0,178.0,157.0,2175.68
428493,2020-04-02,CN,Beijing,pm25,436,5.0,164.0,61.0,12004.5
473177,2020-01-06,CN,Wuhan,pm25,384,9.0,157.0,55.0,5928.58
473178,2020-01-07,CN,Wuhan,pm25,377,5.0,132.0,55.0,8967.24
473179,2020-01-15,CN,Wuhan,pm25,384,109.0,184.0,169.0,938.22
473180,2020-02-09,CN,Wuhan,pm25,384,53.0,179.0,89.0,2745.37
473181,2020-01-14,CN,Wuhan,pm25,386,127.0,199.0,175.0,1417.68
473182,2020-02-02,CN,Wuhan,pm25,385,112.0,173.0,154.0,1296.82
473183,2020-02-24,CN,Wuhan,pm25,380,70.0,154.0,107.0,2762.32
473184,2020-03-21,CN,Wuhan,pm25,387,68.0,161.0,112.0,3304.58
473185,2020-04-13,CN,Wuhan,pm25,360,13.0,144.0,85.0,3517.25
473186,2020-04-14,CN,Wuhan,pm25,366,25.0,152.0,78.0,3919.04
473187,2020-01-22,CN,Wuhan,pm25,386,122.0,188.0,164.0,984.86
473188,2020-02-22,CN,Wuhan,pm25,383,65.0,166.0,114.0,4430.47
473189,2020-03-15,CN,Wuhan,pm25,368,59.0,144.0,87.0,2457.28
473190,2020-05-07,CN,Wuhan,pm25,382,42.0,155.0,91.0,5198.15
473191,2020-02-14,CN,Wuhan,pm25,372,34.0,153.0,68.0,7181.05
473192,2020-02-26,CN,Wuhan,pm25,378,38.0,173.0,132.0,12394.5
473193,2020-03-17,CN,Wuhan,pm25,386,38.0,157.0,127.0,5199.65
473194,2020-04-01,CN,Wuhan,pm25,384,17.0,153.0,76.0,6657.08
473195,2020-04-20,CN,Wuhan,pm25,358,59.0,159.0,104.0,4740.31
473196,2020-04-26,CN,Wuhan,pm25,380,9.0,134.0,82.0,2186.69
473197,2020-02-08,CN,Wuhan,pm25,382,38.0,107.0,72.0,1534.81
473198,2020-02-25,CN,Wuhan,pm25,366,91.0,177.0,157.0,3255.6
473199,2020-03-05,CN,Wuhan,pm25,387,74.0,161.0,132.0,3933.38
473200,2020-02-15,CN,Wuhan,pm25,381,5.0,163.0,53.0,15154.6
473201,2020-03-09,CN,Wuhan,pm25,387,55.0,167.0,114.0,7296.12
473202,2020-04-08,CN,Wuhan,pm25,379,38.0,158.0,99.0,6890.16
473203,2020-03-24,CN,Wuhan,pm25,387,65.0,158.0,104.0,4638.35
473204,2020-04-28,CN,Wuhan,pm25,383,21.0,127.0,82.0,2658.96
473205,2020-05-08,CN,Wuhan,pm25,228,5.0,153.0,85.0,16973.2
473206,2020-01-04,CN,Wuhan,pm25,339,127.0,219.0,178.0,1891.39
473207,2020-03-07,CN,Wuhan,pm25,384,50.0,153.0,95.0,4178.52
473208,2020-04-06,CN,Wuhan,pm25,386,53.0,154.0,87.0,5779.96
473209,2020-01-10,CN,Wuhan,pm25,384,9.0,152.0,82.0,3050.08
473210,2020-01-24,CN,Wuhan,pm25,384,34.0,162.0,89.0,7872.02
473211,2020-03-18,CN,Wuhan,pm25,387,46.0,172.0,132.0,14983.7
473212,2020-03-30,CN,Wuhan,pm25,384,9.0,127.0,55.0,2555.05
473213,2020-03-31,CN,Wuhan,pm25,383,30.0,132.0,72.0,2626.45
473214,2020-04-04,CN,Wuhan,pm25,386,68.0,180.0,119.0,4159.34
473215,2020-01-17,CN,Wuhan,pm25,378,53.0,164.0,114.0,5072.09
473216,2020-03-08,CN,Wuhan,pm25,382,17.0,151.0,76.0,3154.91
473217,2020-04-24,CN,Wuhan,pm25,360,21.0,144.0,80.0,4707.45
473218,2020-01-31,CN,Wuhan,pm25,387,104.0,190.0,154.0,2432.36
473219,2020-02-29,CN,Wuhan,pm25,381,9.0,154.0,53.0,3589.36
473220,2020-03-27,CN,Wuhan,pm25,376,5.0,127.0,38.0,5044.05
473221,2020-04-05,CN,Wuhan,pm25,382,76.0,168.0,129.0,3470.67
473222,2020-05-01,CN,Wuhan,pm25,383,63.0,161.0,129.0,2824.54
473223,2020-01-11,CN,Wuhan,pm25,387,57.0,158.0,104.0,4885.96
473224,2020-02-21,CN,Wuhan,pm25,382,55.0,168.0,112.0,8801.04
473225,2020-02-28,CN,Wuhan,pm25,373,9.0,132.0,42.0,4682.75
473226,2020-04-07,CN,Wuhan,pm25,384,57.0,157.0,104.0,3413.6
473227,2020-04-30,CN,Wuhan,pm25,384,50.0,192.0,124.0,4134.85
473228,2020-03-04,CN,Wuhan,pm25,382,50.0,153.0,85.0,3520.24
473229,2020-03-06,CN,Wuhan,pm25,386,65.0,154.0,112.0,3883.73
473230,2020-03-10,CN,Wuhan,pm25,384,9.0,153.0,91.0,5130.41
473231,2020-03-26,CN,Wuhan,pm25,382,9.0,127.0,82.0,6525.29
473232,2020-04-03,CN,Wuhan,pm25,385,63.0,198.0,122.0,6002.87
473233,2020-04-10,CN,Wuhan,pm25,372,46.0,182.0,117.0,9740.94
473234,2020-01-27,CN,Wuhan,pm25,386,57.0,161.0,124.0,7194.98
473235,2020-04-19,CN,Wuhan,pm25,360,9.0,124.0,70.0,3261.39
473236,2020-04-23,CN,Wuhan,pm25,365,55.0,169.0,114.0,6880.64
473237,2020-04-29,CN,Wuhan,pm25,386,42.0,168.0,104.0,5191.8
473238,2020-05-02,CN,Wuhan,pm25,382,55.0,397.0,112.0,7532.54
473239,2020-03-25,CN,Wuhan,pm25,371,13.0,154.0,95.0,8554.45
473240,2020-05-03,CN,Wuhan,pm25,382,55.0,160.0,99.0,2927.21
473241,2020-01-18,CN,Wuhan,pm25,355,63.0,170.0,137.0,4835.07
473242,2020-04-22,CN,Wuhan,pm25,366,50.0,158.0,97.0,5043.57
473243,2020-01-16,CN,Wuhan,pm25,383,80.0,173.0,152.0,3658.37
473244,2020-01-30,CN,Wuhan,pm25,387,87.0,161.0,142.0,2773.02
473245,2020-02-04,CN,Wuhan,pm25,384,95.0,179.0,153.0,3455.29
