,Date,Country,City,Specie,count,min,max,median,variance
172076,3/10/2020,US,Oklahoma City,pm25,72,14.0,58.0,27.0,932.24
172077,3/20/2020,US,Oklahoma City,pm25,94,13.0,51.0,22.0,591.2
172078,1/7/2020,US,Oklahoma City,pm25,96,9.0,92.0,20.0,1569.05
172079,2/22/2020,US,Oklahoma City,pm25,96,23.0,55.0,38.0,607.43
172080,2/26/2020,US,Oklahoma City,pm25,96,10.0,50.0,20.0,683.42
172081,2/28/2020,US,Oklahoma City,pm25,96,7.0,52.0,18.0,1186.23
172082,4/2/2020,US,Oklahoma City,pm25,96,22.0,55.0,39.0,584.1
172083,4/5/2020,US,Oklahoma City,pm25,96,20.0,70.0,48.0,2137.89
172084,1/30/2020,US,Oklahoma City,pm25,96,18.0,75.0,33.0,1529.95
172085,3/14/2020,US,Oklahoma City,pm25,96,2.0,38.0,18.0,714.54
172086,3/23/2020,US,Oklahoma City,pm25,96,16.0,52.0,28.0,381.19
172087,2/5/2020,US,Oklahoma City,pm25,96,23.0,59.0,31.0,549.89
172088,2/21/2020,US,Oklahoma City,pm25,96,16.0,58.0,28.0,827.89
172089,3/7/2020,US,Oklahoma City,pm25,96,24.0,155.0,56.0,14175.0
172090,4/1/2020,US,Oklahoma City,pm25,96,15.0,41.0,25.0,318.53
172091,3/27/2020,US,Oklahoma City,pm25,95,51.0,78.0,66.0,500.82
172092,4/23/2020,US,Oklahoma City,pm25,96,18.0,51.0,26.0,380.98
172093,1/27/2020,US,Oklahoma City,pm25,95,16.0,91.0,41.0,3773.17
172094,1/29/2020,US,Oklahoma City,pm25,96,10.0,51.0,33.0,837.03
172095,2/20/2020,US,Oklahoma City,pm25,96,16.0,66.0,35.0,1340.45
172096,3/2/2020,US,Oklahoma City,pm25,69,21.0,90.0,38.0,1534.6
172097,3/17/2020,US,Oklahoma City,pm25,91,4.0,54.0,18.0,1249.0
172098,4/20/2020,US,Oklahoma City,pm25,96,33.0,74.0,52.0,944.19
172099,1/1/2020,US,Oklahoma City,pm25,90,17.0,47.0,22.0,252.49
172100,1/4/2020,US,Oklahoma City,pm25,96,5.0,40.0,17.0,311.79
172101,2/23/2020,US,Oklahoma City,pm25,96,29.0,58.0,45.0,354.87
172102,4/14/2020,US,Oklahoma City,pm25,96,25.0,70.0,38.0,1082.58
172103,4/15/2020,US,Oklahoma City,pm25,96,25.0,64.0,38.0,1366.32
172104,3/28/2020,US,Oklahoma City,pm25,96,5.0,76.0,20.0,5065.26
172105,1/10/2020,US,Oklahoma City,pm25,96,19.0,59.0,35.0,930.67
172106,2/2/2020,US,Oklahoma City,pm25,96,6.0,32.0,12.0,171.18
172107,3/8/2020,US,Oklahoma City,pm25,75,25.0,88.0,42.0,2032.51
172108,2/29/2020,US,Oklahoma City,pm25,96,16.0,52.0,30.0,736.73
172109,3/19/2020,US,Oklahoma City,pm25,95,6.0,50.0,18.0,1092.99
172110,3/31/2020,US,Oklahoma City,pm25,96,13.0,45.0,22.0,420.74
172111,4/19/2020,US,Oklahoma City,pm25,96,37.0,76.0,50.0,632.58
172112,1/11/2020,US,Oklahoma City,pm25,96,16.0,80.0,31.0,1511.15
172113,3/5/2020,US,Oklahoma City,pm25,95,10.0,54.0,25.0,2170.95
172114,3/30/2020,US,Oklahoma City,pm25,96,13.0,65.0,31.0,2749.25
172115,12/30/2019,US,Oklahoma City,pm25,96,4.0,24.0,12.0,191.79
172116,1/5/2020,US,Oklahoma City,pm25,96,6.0,40.0,17.0,756.42
172117,1/23/2020,US,Oklahoma City,pm25,96,3.0,50.0,11.0,1818.73
172118,1/26/2020,US,Oklahoma City,pm25,96,4.0,94.0,33.0,3497.53
172119,3/9/2020,US,Oklahoma City,pm25,72,15.0,49.0,24.0,381.02
172120,2/9/2020,US,Oklahoma City,pm25,96,18.0,54.0,29.0,821.58
172121,4/10/2020,US,Oklahoma City,pm25,96,32.0,149.0,54.0,7791.42
172122,4/24/2020,US,Oklahoma City,pm25,93,14.0,52.0,31.0,580.11
172123,3/29/2020,US,Oklahoma City,pm25,92,6.0,63.0,18.0,1979.69
172124,1/22/2020,US,Oklahoma City,pm25,96,6.0,43.0,19.0,1095.91
172125,1/28/2020,US,Oklahoma City,pm25,96,3.0,59.0,22.0,3169.58
172126,3/21/2020,US,Oklahoma City,pm25,96,17.0,53.0,23.0,587.14
172127,4/17/2020,US,Oklahoma City,pm25,96,6.0,93.0,44.0,2402.21
172128,4/21/2020,US,Oklahoma City,pm25,96,30.0,89.0,50.0,1551.53
172129,1/16/2020,US,Oklahoma City,pm25,96,26.0,60.0,48.0,601.05
172130,2/12/2020,US,Oklahoma City,pm25,96,4.0,54.0,31.0,1050.49
172131,3/18/2020,US,Oklahoma City,pm25,95,5.0,52.0,22.0,1715.97
172132,3/25/2020,US,Oklahoma City,pm25,96,14.0,77.0,23.0,1876.31
172133,4/11/2020,US,Oklahoma City,pm25,96,14.0,61.0,48.0,1056.73
172134,2/24/2020,US,Oklahoma City,pm25,96,6.0,45.0,22.0,1076.31
172135,2/25/2020,US,Oklahoma City,pm25,96,10.0,57.0,17.0,834.42
172136,3/12/2020,US,Oklahoma City,pm25,94,15.0,81.0,30.0,2556.95
172137,2/27/2020,US,Oklahoma City,pm25,95,10.0,58.0,20.0,995.81
172749,4/5/2020,US,Raleigh,pm25,23,5.0,42.0,21.0,866.96
172750,1/9/2020,US,Raleigh,pm25,69,5.0,107.0,30.0,2066.56
172751,2/16/2020,US,Raleigh,pm25,72,21.0,61.0,46.0,1099.69
172752,1/28/2020,US,Raleigh,pm25,46,5.0,53.0,21.0,1446.18
172753,3/11/2020,US,Raleigh,pm25,69,13.0,59.0,38.0,1153.97
172754,3/24/2020,US,Raleigh,pm25,56,13.0,50.0,30.0,784.15
172755,2/9/2020,US,Raleigh,pm25,69,4.0,55.0,21.0,1463.33
172756,4/6/2020,US,Raleigh,pm25,23,5.0,50.0,34.0,1228.93
172757,2/20/2020,US,Raleigh,pm25,68,5.0,38.0,21.0,846.79
172758,2/24/2020,US,Raleigh,pm25,71,25.0,61.0,38.0,737.02
172759,2/23/2020,US,Raleigh,pm25,66,9.0,153.0,42.0,7467.92
172760,3/14/2020,US,Raleigh,pm25,63,5.0,59.0,17.0,1761.75
172761,1/15/2020,US,Raleigh,pm25,65,5.0,74.0,25.0,1226.6
172762,1/23/2020,US,Raleigh,pm25,72,9.0,53.0,34.0,1161.06
172763,3/31/2020,US,Raleigh,pm25,23,5.0,25.0,21.0,318.74
172764,1/29/2020,US,Raleigh,pm25,48,13.0,46.0,30.0,816.74
172765,2/27/2020,US,Raleigh,pm25,59,4.0,74.0,13.0,1436.98
172766,2/4/2020,US,Raleigh,pm25,48,17.0,61.0,46.0,974.04
172767,3/21/2020,US,Raleigh,pm25,61,2.0,42.0,17.0,859.46
172768,1/1/2020,US,Raleigh,pm25,69,4.0,76.0,25.0,2946.08
172769,2/1/2020,US,Raleigh,pm25,72,5.0,50.0,25.0,796.05
172770,4/15/2020,US,Raleigh,pm25,18,5.0,42.0,17.0,963.3
